# Ecoflex30, bending actuator, displacement test.
# wall=7mm, 5 chambers, chamber=[8x8x2]mm, tube=[2,2,7]mm.
# Pressure (N/mm2), Bending Angle (degrees)
0.040377,56.0732
0.040384,56.1262
0.040391,56.0732
0.040399,56.0302
0.040406,56.1262
0.040413,56.1262
0.04042,56.0732
0.040428,56.1702
0.040435,56.1262
0.040442,56.2232
0.040449,56.1702
0.040457,56.1702
0.040464,56.2672
0.040471,56.1702
0.040478,56.2672
0.040486,56.2672
0.040493,56.3202
0.0405,56.3202
0.040507,56.3202
0.040514,56.4172
0.040522,56.3732
0.040529,56.4702
0.040536,56.4172
0.040543,56.5672
0.040551,56.5142
0.040558,56.5142
0.040565,56.5672
0.040572,56.5672
0.04058,56.6192
0.040587,56.5222
0.040594,56.7162
0.040601,56.7162
0.040609,56.7162
0.040616,56.8132
0.040623,56.8132
0.04063,56.6642
0.040638,56.8592
0.040645,56.8592
0.040652,57.0092
0.040659,56.9572
0.040667,56.9572
0.040674,56.9572
0.040681,57.0092
0.040688,57.0092
0.040696,57.1072
0.040703,57.1072
0.04071,57.0552
0.040717,57.1582
0.040725,57.1072
0.040732,57.2052
0.040739,57.1582
0.040746,57.2052
0.040754,57.2052
0.040761,57.3032
0.040768,57.2562
0.040775,57.3032
0.040783,57.3542
0.04079,57.3032
0.040797,57.3032
0.040804,57.3032
0.040812,57.3032
0.040819,57.4522
0.040826,57.4522
0.040833,57.5032
0.040841,57.5032
0.040848,57.5032
0.040855,57.5032
0.040862,57.4522
0.04087,57.5032
0.040877,57.5512
0.040884,57.5032
0.040891,57.6022
0.040899,57.6502
0.040906,57.6022
0.040913,57.7002
0.04092,57.6502
0.040928,57.7482
0.040935,57.7482
0.040942,57.7482
0.040949,57.7482
0.040957,57.7482
0.040964,57.6502
0.040971,57.7482
0.040978,57.6982
0.041174,58.2452
0.041181,58.2452
0.041188,58.2452
0.041196,58.8622
0.041457,59.2912
0.041464,59.1462
0.041471,59.3052
0.041478,59.4742
0.041486,59.1462
0.041493,59.4582
0.0415,59.0982
0.041507,59.1992
0.041514,59.4022
0.041522,59.4522
0.041674,59.5512
0.041681,59.5512
0.041688,59.5992
0.041696,59.5992
0.041703,59.5512
0.04171,59.6532
0.041717,59.6532
0.041725,59.7012
0.041732,59.7012
0.041739,59.7552
0.041746,59.7012
0.041754,59.7012
0.041761,59.8022
0.041768,60.0932
0.041775,59.9042
0.041783,60.5952
0.04179,59.9042
0.041891,60.1082
0.041899,59.9042
0.041906,60.3052
0.041913,60.2582
0.04192,60.1562
0.041928,60.2582
0.041935,60.2582
0.041942,60.3052
0.041949,60.3052
0.041957,60.4632
0.041964,60.2582
0.041971,60.3602
0.041978,60.4072
0.041986,60.4072
0.041993,60.4072
0.042,60.3602
0.042007,60.5092
0.042014,60.5092
0.042022,60.5652
0.042029,60.5092
0.042036,60.5552
0.042043,60.5092
0.042051,60.5652
0.042058,60.5552
0.042065,60.6122
0.042072,60.6122
0.04208,60.6122
0.042087,60.7602
0.042094,60.7602
0.042101,60.7142
0.042109,60.7142
0.042116,60.7602
0.042123,60.6582
0.04213,60.8172
0.042138,60.8172
0.042145,60.7142
0.042152,60.8172
0.042159,60.7602
0.042167,60.8632
0.042174,60.8632
0.042181,60.9662
0.042188,60.9202
0.042196,60.9662
0.042203,60.9662
0.04221,61.0692
0.042217,61.0242
0.042225,61.0692
0.042232,61.0692
0.042239,61.1722
0.042246,61.0692
0.042254,61.0692
0.042261,61.1272
0.042268,61.0692
0.042275,61.1722
0.042283,61.1722
0.04229,61.2182
0.042297,61.2182
0.042304,61.2762
0.042312,61.3212
0.042319,61.3212
0.042326,61.2762
0.042333,61.2892
0.042341,61.3212
0.042348,61.2762
0.042355,61.2762
0.042362,61.3212
0.04237,61.2312
0.042377,61.4242
0.042384,61.3792
0.042391,61.4242
0.042399,61.5282
0.042406,61.5282
0.042413,61.3932
0.04242,61.3792
0.042428,61.5282
0.042435,61.5282
0.042442,61.5732
0.042449,61.4242
0.042457,61.5732
0.042464,61.6472
0.042471,61.4382
0.042478,61.7362
0.042486,61.6762
0.042493,61.6762
0.0425,61.6612
0.042507,61.7802
0.042514,61.7802
0.042522,61.7802
0.042529,61.6762
0.042536,61.7802
0.042543,61.7362
0.042551,61.7802
0.042558,61.7362
0.042565,61.7802
0.042572,61.8842
0.04258,61.8842
0.042587,61.8402
0.042594,61.9882
0.042601,61.8842
0.042609,61.7362
0.042616,61.9882
0.042623,62.0322
0.04263,62.0922
0.042638,61.9882
0.042645,62.0922
0.042652,62.1362
0.042659,62.0922
0.042667,62.1362
0.042674,62.1362
0.042681,62.1972
0.042688,62.1362
0.042696,62.0482
0.042703,62.2402
0.04271,62.3452
0.042717,62.3452
0.042725,62.3452
0.042732,62.3452
0.042739,62.3452
0.042746,62.3452
0.042754,62.4492
0.042761,62.4492
0.042768,62.4492
0.042775,62.4492
0.042783,62.4672
0.04279,62.5542
0.042797,62.5542
0.042804,62.5542
0.042812,62.5542
0.042819,62.6592
0.042826,62.3882
0.042833,62.5972
0.042841,62.7642
0.042848,62.5972
0.042855,62.6592
0.042862,62.7012
0.04287,62.7012
0.042877,62.8062
0.042884,62.8062
0.042891,62.9112
0.042899,62.8692
0.042906,62.8062
0.042913,62.8492
0.04292,62.9112
0.042928,62.9112
0.042935,62.9112
0.042942,62.9112
0.042949,62.9542
0.042957,62.9542
0.042964,63.0162
0.042971,63.0162
0.042978,63.0162
0.042986,63.0592
0.042993,63.1642
0.043,63.0162
0.043007,63.1222
0.043014,63.1222
0.043022,62.9742
0.043029,63.2692
0.043036,63.1222
0.043043,63.2272
0.043051,63.2692
0.043058,63.2692
0.043065,63.2272
0.043072,63.3332
0.04308,63.2692
0.043087,63.2692
0.043094,63.2692
0.043101,63.3752
0.043109,63.3332
0.043116,63.3752
0.043123,63.3752
0.04313,63.3752
0.043138,63.3752
0.043145,63.3752
0.043152,63.4802
0.043159,63.3752
0.043167,63.4802
0.043174,63.4802
0.043181,63.5862
0.043188,63.5862
0.043196,63.6922
0.043203,63.5862
0.04321,63.6272
0.043217,63.5452
0.043225,63.6272
0.043232,63.6922
0.043239,63.6922
0.043246,63.6922
0.043254,63.7332
0.043261,63.7332
0.043268,63.7332
0.043275,63.7982
0.043283,63.8392
0.04329,63.8392
0.043297,63.7332
0.043304,63.7332
0.043312,63.8392
0.043319,63.8392
0.043326,63.8392
0.043333,63.8392
0.043341,63.7982
0.043348,63.9042
0.043355,63.9452
0.043362,63.9452
0.04337,63.9452
0.043377,63.9452
0.043384,63.9452
0.043391,63.9452
0.043399,64.0512
0.043406,63.7742
0.043413,64.0512
0.04342,64.1982
0.043428,64.2642
0.043435,64.1982
0.043442,64.1982
0.043449,64.3042
0.043457,64.1572
0.043464,64.3042
0.043471,64.2642
0.043478,64.3042
0.043486,64.3042
0.043493,64.3042
0.043572,63.7402
0.04358,63.9542
0.043587,63.9542
0.043594,63.8312
0.043601,63.8882
0.043609,63.7812
0.043616,64.0062
0.043623,64.3452
0.04363,64.2632
0.043638,63.8882
0.043645,64.2632
0.043652,64.3042
0.043659,64.3732
0.043667,64.1032
0.043674,64.0212
0.043681,64.7202
0.043688,64.6412
0.043696,64.8382
0.043703,64.9452
0.04371,65.0532
0.043717,64.9062
0.043725,64.9452
0.043732,64.9452
0.043739,65.0912
0.043746,65.0912
0.043754,65.1992
0.043761,65.1992
0.043768,65.0912
0.043775,65.1992
0.043783,65.1992
0.04379,65.1992
0.043797,65.1992
0.043804,65.3062
0.043812,65.3062
0.043819,65.3062
0.043826,65.3442
0.043833,65.3062
0.043841,65.2372
0.043848,65.4522
0.043855,65.3442
0.043862,65.4522
0.04387,65.4522
0.043877,65.4522
0.043884,65.4522
0.043891,65.4142
0.043899,65.5592
0.043906,65.5592
0.043913,65.5592
0.04392,65.5592
0.043928,65.5592
0.043935,65.6672
0.043942,65.6672
0.043949,65.6672
0.043957,65.6672
0.043964,65.6672
0.043971,65.7752
0.043978,65.7752
0.043986,65.7752
0.043993,65.7752
0.044,65.7752
0.044007,65.7752
0.044014,65.7372
0.044022,65.7752
0.044029,65.6672
0.044036,65.8832
0.044043,65.7752
0.044051,65.7372
0.044058,65.8832
0.044065,65.5922
0.044072,65.0532
0.04408,64.8972
0.044087,64.8672
0.044094,64.9362
0.044101,65.4132
0.044109,65.5642
0.044116,65.5642
0.044123,65.4532
0.04413,65.0832
0.044138,65.1522
0.044145,65.1212
0.044152,65.2602
0.044159,65.2602
0.044167,65.3692
0.044174,65.5162
0.044181,65.6622
0.044232,66.3162
0.044239,66.3532
0.044246,66.4612
0.044254,66.3532
0.044261,66.3532
0.044268,66.4612
0.044275,66.3532
0.044283,66.4252
0.04429,66.2082
0.044297,66.4252
0.044304,66.4612
0.044312,66.4612
0.044319,66.4612
0.044326,66.5702
0.044333,66.4612
0.044341,66.4612
0.044348,66.5702
0.044355,66.5702
0.044362,66.6792
0.04437,66.6792
0.044377,66.6792
0.044384,66.6792
0.044391,66.6792
0.044399,66.6792
0.044406,66.6792
0.044413,66.6792
0.04442,66.6792
0.044428,66.7142
0.044435,66.7142
0.044442,66.6792
0.044449,66.8232
0.044457,66.9322
0.044464,66.8972
0.044471,66.7882
0.044478,66.9322
0.044486,67.0412
0.044493,67.1502
0.0445,67.0412
0.044507,67.0412
0.044514,67.1502
0.044522,67.1502
0.044529,67.1502
0.044536,67.2602
0.044543,67.2602
0.044551,67.2602
0.044558,67.1502
0.044565,67.3692
0.044572,67.2602
0.04458,67.2602
0.044587,67.2602
0.044594,67.2602
0.044601,67.0412
0.044609,67.3692
0.044616,67.2602
0.044623,67.1502
0.04463,67.3692
0.044638,67.2602
0.044645,67.4792
0.044652,67.3692
0.044659,67.3692
0.044667,67.4792
0.044674,67.4792
0.044681,67.4792
0.044688,67.5882
0.044696,67.4792
0.044703,67.5882
0.04471,67.5882
0.044717,67.6222
0.044725,67.6222
0.044732,67.7662
0.044739,67.7322
0.044746,67.7322
0.044754,67.6982
0.044761,67.6982
0.044768,67.7322
0.044775,67.8082
0.044783,67.8422
0.04479,67.8082
0.044797,67.8422
0.044804,67.8422
0.044812,67.8422
0.044819,67.9522
0.044826,67.9522
0.044833,68.0622
0.044841,67.9522
0.044848,68.0622
0.044855,67.9522
0.044862,67.9522
0.04487,68.1722
0.044877,67.8422
0.044884,67.9182
0.044891,67.9522
0.044899,68.1722
0.044906,68.1722
0.044913,68.1722
0.04492,68.2492
0.044928,68.2822
0.044935,68.2822
0.044942,68.3922
0.044949,68.3152
0.044957,68.2822
0.044964,68.3922
0.044971,68.4252
0.044978,68.3152
0.044986,68.5352
0.044993,68.4252
0.045,68.5032
0.045007,68.5352
0.045014,68.2382
0.045022,68.5352
0.045029,68.4252
0.045036,68.5352
0.045043,68.6142
0.045051,68.6142
0.045058,68.5352
0.045065,68.7242
0.045072,68.5352
