# Ecoflex30, bending actuator, displacement test.
# wall=7mm, 7 chambers, chamber=[8x8x2]mm, tube=[2,2,7]mm.
# Pressure (N/mm2), Bending Angle (degrees)
0.030754,12.1518
0.030761,12.1518
0.030768,12.2328
0.030775,12.2328
0.030783,12.2568
0.03079,12.3378
0.030797,12.3378
0.030804,12.2328
0.030812,12.3128
0.030819,12.3378
0.030826,12.3378
0.030833,12.3378
0.030841,12.4178
0.030848,12.4178
0.030855,12.4178
0.030862,12.4178
0.03087,12.4178
0.030877,12.4178
0.030884,12.4988
0.030891,12.4988
0.030899,12.4988
0.030906,12.4988
0.030913,12.4988
0.03092,12.5798
0.030928,12.6038
0.030935,12.5798
0.030942,12.6038
0.030949,12.6038
0.030957,12.6038
0.030964,12.6848
0.030971,12.6038
0.030978,12.6848
0.030986,12.6848
0.030993,12.6848
0.031,12.6848
0.031007,12.7648
0.031014,12.7648
0.031022,12.7648
0.031029,12.7648
0.031036,12.7648
0.031043,12.8458
0.031051,12.8458
0.031058,12.8458
0.031065,12.7398
0.031072,12.8458
0.03108,12.8458
0.031087,12.8208
0.031094,12.9508
0.031101,12.8708
0.031109,12.9508
0.031116,12.9508
0.031123,13.0308
0.03113,13.0308
0.031138,12.9508
0.031145,12.9508
0.031152,13.0308
0.031159,13.0308
0.031167,13.0308
0.031174,13.0308
0.031181,13.1118
0.031188,13.1118
0.031196,13.1118
0.031203,13.1118
0.03121,13.1368
0.031217,13.1368
0.031225,13.1118
0.031232,13.2178
0.031239,13.2178
0.031246,13.2178
0.031254,13.2178
0.031261,13.2178
0.031268,13.2978
0.031275,13.2978
0.031283,13.3778
0.03129,13.3778
0.031297,13.3778
0.031304,13.3778
0.031312,13.4578
0.031319,13.4578
0.031326,13.4838
0.031333,13.4838
0.031341,13.5638
0.031348,13.5638
0.031355,13.5638
0.031362,13.5638
0.03137,13.6438
0.031377,13.6438
0.031384,13.6438
0.031391,13.6438
0.031399,13.6698
0.031406,13.7498
0.031413,13.7498
0.03142,13.7498
0.031428,13.8298
0.031435,13.8298
0.031442,13.8298
0.031449,13.8298
0.031457,13.9098
0.031464,13.9098
0.031471,13.9098
0.031478,13.9098
0.031486,13.9898
0.031493,14.0168
0.0315,14.0168
0.031507,13.9898
0.031514,14.0968
0.031522,14.0968
0.031529,14.0968
0.031536,14.0698
0.031543,14.0968
0.031551,14.0968
0.031558,14.1768
0.031565,14.1768
0.031572,14.1768
0.03158,14.1768
0.031587,14.2828
0.031594,14.2828
0.031601,14.2558
0.031609,14.2828
0.031616,14.2828
0.031623,14.2828
0.03163,14.3628
0.031638,14.3628
0.031645,14.3628
0.031652,14.4428
0.031659,14.4428
0.031667,14.4428
0.031674,14.4428
0.031681,14.4428
0.031688,14.5228
0.031696,14.5498
0.031703,14.4698
0.03171,14.5498
0.031717,14.5498
0.031725,14.5498
0.031732,14.5228
0.031739,14.6298
0.031746,14.6298
0.031754,14.6298
0.031761,14.7088
0.031768,14.6298
0.031775,14.7088
0.031783,14.7088
0.03179,14.7088
0.031797,14.7088
0.031804,14.8158
0.031812,14.8158
0.031819,14.7888
0.031826,14.8158
0.031833,14.8958
0.031841,14.7888
0.031848,14.8958
0.031855,14.8958
0.031862,14.8958
0.03187,14.8958
0.031877,14.8958
0.031884,14.9748
0.031891,14.9748
0.031899,14.9748
0.031906,14.9748
0.031913,14.9748
0.03192,15.0828
0.031928,15.0548
0.031935,15.0828
0.031942,15.0828
0.031949,15.0828
0.031957,15.0828
0.031964,15.0828
0.031971,15.1618
0.031978,15.1618
0.031986,15.1618
0.031993,15.1618
0.032,15.1618
0.032007,15.1618
0.032014,15.1618
0.032022,15.2408
0.032029,15.2408
0.032036,15.2698
0.032043,15.2698
0.032051,15.3488
0.032058,15.2698
0.032065,15.2698
0.032072,15.2698
0.03208,15.3488
0.032087,15.3488
0.032094,15.4278
0.032101,15.4278
0.032109,15.4278
0.032116,15.4278
0.032123,15.5078
0.03213,15.4278
0.032138,15.5078
0.032145,15.5078
0.032152,15.5358
0.032159,15.5358
0.032167,15.5078
0.032174,15.6148
0.032181,15.6148
0.032188,15.6148
0.032196,15.6148
0.032203,15.6948
0.03221,15.6148
0.032217,15.6948
0.032225,15.6948
0.032232,15.7738
0.032239,15.8028
0.032246,15.8028
0.032254,15.8818
0.032261,15.8818
0.032268,15.8818
0.032275,15.8528
0.032283,15.8818
0.03229,15.9308
0.032297,15.9608
0.032304,15.9608
0.032312,15.9608
0.032319,15.9608
0.032326,16.0398
0.032333,16.0398
0.032341,16.0688
0.032348,16.0688
0.032355,16.0688
0.032362,16.1478
0.03237,16.0398
0.032377,16.1478
0.032384,16.1478
0.032391,16.2268
0.032399,16.2268
0.032406,16.2268
0.032413,16.2268
0.03242,16.2268
0.032428,16.3048
0.032435,16.3348
0.032442,16.3348
0.032449,16.3348
0.032457,16.4138
0.032464,16.3348
0.032471,16.4138
0.032478,16.5228
0.032486,16.5228
0.032493,16.5228
0.0325,16.6008
0.032507,16.6008
0.032514,16.5708
0.032522,16.6798
0.032529,16.6798
0.032536,16.7578
0.032543,16.7888
0.032551,16.7888
0.032558,16.7888
0.032565,16.7888
0.032572,16.8668
0.03258,16.8668
0.032587,16.9768
0.032594,16.9458
0.032601,17.0548
0.032609,17.0548
0.032616,17.0548
0.032623,17.0238
0.03263,17.1328
0.032638,17.1638
0.032645,17.2428
0.032652,17.2428
0.032659,17.2428
0.032667,17.2118
0.032674,17.3208
0.032681,17.3208
0.032688,17.3208
0.032696,17.4298
0.032703,17.4298
0.03271,17.5088
0.032717,17.5088
0.032725,17.5088
0.032732,17.5868
0.032739,17.6178
0.032746,17.6958
0.032754,17.6958
0.032761,17.6958
0.032768,17.6958
0.032775,17.6958
0.032783,17.7738
0.03279,17.8838
0.032797,17.8838
0.032804,17.9618
0.032812,17.9618
0.032819,17.9618
0.032826,17.9618
0.032833,18.0398
0.032841,18.0718
0.032848,18.0718
0.032855,18.1498
0.032862,18.1498
0.03287,18.2278
0.032877,18.2278
0.032884,18.2278
0.032891,18.3378
0.032899,18.3378
0.032906,18.3378
0.032913,18.4158
0.03292,18.4158
0.032928,18.4158
0.032935,18.4928
0.032942,18.5258
0.032949,18.6038
0.032957,18.5258
0.032964,18.6038
0.032971,18.6038
0.032978,18.6038
0.032986,18.7138
0.032993,18.7138
0.033,18.7918
0.033007,18.7918
0.033014,18.7918
0.033022,18.9018
0.033029,18.9798
0.033036,18.9798
0.033043,18.9798
0.033051,18.9798
0.033058,19.0568
0.033065,19.0568
0.033072,19.1678
0.03308,19.1678
0.033087,19.1678
0.033094,19.1678
0.033101,19.2448
0.033109,19.2108
0.033116,19.3558
0.033123,19.3558
0.03313,19.3558
0.033138,19.3558
0.033145,19.4328
0.033152,19.4328
0.033159,19.5438
0.033167,19.5438
0.033174,19.5438
0.033181,19.5438
0.033188,19.6208
0.033196,19.6558
0.033203,19.6558
0.03321,19.7328
0.033217,19.7328
0.033225,19.7328
0.033232,19.8098
0.033239,19.8098
0.033246,19.9208
0.033254,19.7748
0.033261,19.9208
0.033268,19.9208
0.033275,19.9978
0.033283,19.9978
0.03329,20.0328
0.033297,20.1098
0.033304,20.1098
0.033312,20.1858
0.033319,20.1858
0.033326,20.1858
0.033333,20.2978
0.033341,20.2978
0.033348,20.3748
0.033355,20.2978
0.033362,20.3748
0.03337,20.3748
0.033377,20.4868
0.033384,20.4508
0.033391,20.4868
0.033399,20.4868
0.033406,20.5628
0.033413,20.5628
0.03342,20.6398
0.033428,20.6748
0.033435,20.6748
0.033442,20.7518
0.033449,20.7518
0.033457,20.7518
0.033464,20.8638
0.033471,20.9398
0.033478,20.9398
0.033486,20.9758
0.033493,21.0528
0.0335,21.1288
0.033507,21.1288
0.033514,21.2048
0.033522,21.3168
0.033529,21.2408
0.033536,21.3168
0.033543,21.4298
0.033551,21.5058
0.033558,21.5428
0.033565,21.6188
0.033572,21.6188
0.03358,21.6938
0.033587,21.6938
0.033594,21.8068
0.033601,21.8068
0.033609,21.8828
0.033616,21.9958
0.033623,22.0338
0.03363,22.1468
0.033638,22.1848
0.033645,22.2598
0.033652,22.3738
0.033659,22.3738
0.033667,22.4868
0.033674,22.4488
0.033681,22.5618
0.033688,22.6758
0.033696,22.7508
0.033703,22.7508
0.03371,22.8648
0.033717,22.9398
0.033725,22.9778
0.033732,23.0528
0.033739,23.0528
0.033746,23.1668
0.033754,23.2418
0.033761,23.2808
0.033768,23.3558
0.033775,23.4308
0.033783,23.4698
0.03379,23.5448
0.033797,23.6588
0.033804,23.7338
0.033812,23.8478
0.033819,23.8478
0.033826,23.8478
0.033833,23.9228
0.033841,23.9628
0.033848,24.0368
0.033855,24.1118
0.033862,24.1518
0.03387,24.2668
0.033877,24.2668
0.033884,24.3408
0.033891,24.4148
0.033899,24.4148
0.033906,24.5298
0.033913,24.5298
0.03392,24.6448
0.033928,24.7188
0.033935,24.7598
0.033942,24.7598
0.033949,24.8338
0.033957,24.9488
0.033964,24.9488
0.033971,25.0228
0.033978,25.0228
0.033986,25.1378
0.033993,25.2118
0.034,25.2528
0.034007,25.2528
0.034014,25.2528
0.034022,25.3688
0.034029,25.4418
0.034036,25.4418
0.034043,25.5578
0.034051,25.6308
0.034058,25.6738
0.034065,25.6738
0.034072,25.7468
0.03408,25.7468
0.034087,25.8628
0.034094,25.9358
0.034101,26.0518
0.034109,25.9788
0.034116,26.0518
0.034123,26.0088
0.03413,26.1248
0.034138,26.2838
0.034145,26.2408
0.034152,26.3568
0.034159,26.3568
0.034167,26.4728
0.034174,26.4728
0.034181,26.5888
0.034188,26.6618
0.034196,26.7058
0.034203,26.7778
0.03421,26.8948
0.034217,26.9668
0.034225,27.0838
0.034232,27.0838
0.034239,27.2008
0.034246,27.3168
0.034254,27.3898
0.034261,27.5058
0.034268,27.5508
0.034275,27.6228
0.034283,27.7398
0.03429,27.8118
0.034297,27.9288
0.034304,27.9288
0.034312,28.0918
0.034319,28.1638
0.034326,28.1638
0.034333,28.2358
0.034341,28.3988
0.034348,28.4698
0.034355,28.5878
0.034362,28.5878
0.03437,28.7058
0.034377,28.8238
0.034384,29.0118
0.034391,29.2478
0.034399,29.4368
0.034406,29.6028
0.034413,29.7918
0.03442,30.0288
0.034428,30.2178
0.034435,30.4548
0.034442,30.5738
0.034449,30.7628
0.034457,30.9308
0.034464,31.0498
0.034471,31.1888
0.034478,31.3078
0.034486,31.4768
0.034493,31.5968
0.0345,31.6658
0.034507,31.8358
0.034514,32.0238
0.034522,32.1438
0.034529,32.2128
0.034536,32.2808
0.034543,32.5028
0.034551,32.5718
0.034558,32.7428
0.034565,32.8628
0.034572,32.9828
0.03458,33.1038
0.034587,33.2238
0.034594,33.3438
0.034601,33.4648
0.034609,33.5848
0.034616,33.7048
0.034623,33.8928
0.03463,33.9998
0.034638,34.1348
0.034645,34.3088
0.034652,34.4298
0.034659,34.4838
0.034667,34.6718
0.034674,34.7928
0.034681,34.7928
0.034688,34.9798
0.034696,35.1008
0.034703,35.2768
0.03471,35.3988
0.034717,35.5748
0.034725,35.6968
0.034732,35.9398
0.034739,36.3048
0.034746,36.6698
0.034754,36.9708
0.034761,37.2158
0.034768,37.5178
0.034775,37.7618
0.034783,38.0658
0.03479,38.3108
0.034797,38.5558
0.034804,38.8018
0.034812,39.0438
0.034819,39.1668
0.034826,39.3528
0.034833,39.5958
0.034841,39.8428
0.034848,40.0878
0.034855,40.1498
0.034862,40.5198
0.03487,40.7048
0.034877,40.8908
0.034884,41.0768
0.034891,41.3238
0.034899,41.6348
0.034906,41.8848
0.034913,42.0088
0.03492,42.1968
0.034928,42.5098
0.034935,42.6978
0.034942,42.8828
0.034949,43.0718
0.034957,43.3258
0.034964,43.5158
0.034971,43.7648
0.034978,43.9558
0.034986,44.2128
0.034993,44.3958
0.035,44.5868
0.035007,44.7788
0.035014,44.9708
0.035022,45.1628
0.035029,45.4808
0.035036,45.6738
0.035043,45.8668
0.035051,46.0608
0.035058,46.3108
0.035065,46.5748
0.035072,46.7688
0.03508,46.9638
0.035087,47.1588
0.035094,47.4248
0.035101,47.6758
0.035109,47.8878
0.035116,48.0838
0.035123,48.3528
0.03513,48.5498
0.035138,48.8018
0.035145,49.0528
0.035152,49.1978
0.035159,49.5408
0.035167,49.6668
0.035174,49.9388
0.035181,50.1908
0.035188,50.4118
0.035196,50.6118
0.035203,50.8118
0.03521,51.1388
0.035217,51.3388
0.035225,51.4888
0.035232,51.6908
0.035239,51.8918
0.035246,52.0928
0.035254,52.2948
0.035261,52.4468
0.035268,52.6498
0.035275,52.8028
0.035283,53.1318
0.03529,53.2088
0.035297,53.4118
0.035304,53.4888
0.035312,53.6928
0.035319,53.8968
0.035326,53.9738
0.035333,54.1778
0.035341,54.2568
0.035348,54.4138
0.035355,54.6178
0.035362,54.8228
0.03537,54.9018
0.035377,55.1068
0.035384,55.2658
0.035391,55.3918
0.035399,55.5968
0.035406,55.6768
0.035413,55.8828
0.03542,56.0888
0.035428,56.1688
0.035435,56.3298
0.035442,56.5358
0.035449,56.6168
0.035457,56.8238
0.035464,56.9858
0.035471,57.0678
0.035478,57.1928
0.035486,57.3568
0.035493,57.4818
0.0355,57.7278
0.035507,57.8928
0.035514,58.0178
0.035522,58.1438
0.035529,58.3088
0.035536,58.3918
0.035543,58.5998
0.035551,58.6828
0.035558,58.8498
0.035565,58.9748
0.035572,59.1418
0.03558,59.2678
0.035587,59.4348
0.035594,59.5188
0.035601,59.7278
0.035609,59.8128
0.035616,59.9818
0.035623,60.1068
0.03563,60.1908
0.035638,60.3608
0.035645,60.4858
0.035652,60.6558
0.035659,60.7408
0.035667,60.8268
0.035674,60.9508
0.035681,61.1218
0.035688,61.2078
0.035696,61.3328
0.035703,61.5048
0.03571,61.7148
0.035717,61.6768
0.035725,61.8008
0.035732,61.8878
0.035739,62.0608
0.035746,62.1478
0.035754,62.3208
0.035761,62.3588
0.035768,62.4458
0.035775,62.6198
0.035783,62.7438
0.03579,62.8308
0.035797,62.9178
0.035804,63.0418
0.035812,63.1298
0.035819,63.2168
0.035826,63.3928
0.035833,63.5158
0.035841,63.6038
0.035848,63.6918
0.035855,63.7808
0.035862,63.8688
0.03587,63.9568
0.035877,64.0458
0.035884,64.1338
0.035891,64.3458
0.035899,64.4348
0.035906,64.4348
0.035913,64.5238
0.03592,64.7908
0.035928,64.9138
0.035935,65.0038
0.035942,65.1828
0.035949,65.2718
0.035957,65.3948
0.035964,65.5738
0.035971,65.7538
0.035978,65.8768
0.035986,65.9668
0.035993,66.0568
0.036,66.2378
0.036007,66.4188
0.036014,66.5408
0.036022,66.7218
0.036029,66.8128
0.036036,66.9948
0.036043,67.0858
0.036051,67.2688
0.036058,67.3898
0.036065,67.4818
0.036072,67.5728
0.03608,67.7568
0.036087,67.9398
0.036094,68.0318
0.036101,68.2448
0.036109,68.3368
0.036116,68.3368
0.036123,68.6138
0.03613,68.7068
0.036138,68.7988
0.036145,68.8918
0.036152,69.0118
0.036159,69.1048
0.036167,69.1708
0.036174,69.2908
0.036181,69.2908
0.036188,69.3838
0.036196,69.4768
0.036203,69.5698
0.03621,69.6628
0.036217,69.7568
0.036225,69.7568
0.036232,69.8498
0.036239,69.9428
0.036246,70.0368
0.036254,70.1308
0.036261,70.1568
0.036268,70.2498
0.036275,70.3438
0.036283,70.4378
0.03629,70.5318
0.036297,70.6258
0.036304,70.6258
0.036312,70.7198
0.036319,70.7198
0.036326,70.8138
0.036333,70.9078
0.036341,70.9078
0.036348,71.0018
0.036355,71.0958
0.036362,71.0958
0.03637,71.2148
0.036377,71.2848
0.036384,71.2848
0.036391,71.4038
0.036399,71.4978
0.036406,71.5928
0.036413,71.5928
0.03642,71.6878
0.036428,71.8768
0.036435,71.9718
0.036442,71.9718
0.036449,72.0668
0.036457,72.2568
0.036464,72.2568
0.036471,72.3528
0.036478,72.4698
0.036486,72.5428
0.036493,72.6388
0.0365,72.7338
0.036507,72.8298
0.036514,72.9258
0.036522,73.0208
0.036529,73.1168
0.036536,73.2128
0.036543,73.3088
0.036551,73.4258
0.036558,73.5008
0.036565,73.5968
0.036572,73.6928
0.03658,73.8098
0.036587,73.9058
0.036594,74.0018
0.036601,74.0788
0.036609,74.0788
0.036616,74.1948
0.036623,74.3878
0.03663,74.4838
0.036638,74.4838
0.036645,74.5808
0.036652,74.6778
0.036659,74.7748
0.036667,74.8708
0.036674,74.9678
0.036681,75.0648
0.036688,75.1618
0.036696,75.1618
0.036703,75.2588
0.03671,75.3568
0.036717,75.5508
0.036725,75.6478
0.036732,75.6478
0.036739,75.7458
0.036746,75.8428
0.036754,75.9238
0.036761,76.0378
0.036768,76.0378
0.036775,76.1198
0.036783,76.2178
0.03679,76.3308
0.036797,76.4288
0.036804,76.5268
0.036812,76.5268
0.036819,76.6248
0.036826,76.7228
0.036833,76.7228
0.036841,76.8208
0.036848,76.9188
0.036855,77.0168
0.036862,77.1148
0.03687,77.1148
0.036877,77.1148
0.036884,77.2128
0.036891,77.3108
0.036899,77.3958
0.036906,77.4098
0.036913,77.6058
0.03692,77.5078
0.036928,77.6058
0.036935,77.7048
0.036942,77.7898
0.036949,77.8028
0.036957,77.9018
0.036964,78.0008
0.036971,78.0008
0.036978,78.0988
0.036986,78.0988
0.036993,78.2958
0.037,78.2838
0.037007,78.2838
0.037014,78.3948
0.037022,78.4818
0.037029,78.4818
0.037036,78.5928
0.037043,78.5808
0.037051,78.6918
0.037058,78.6918
0.037065,78.7788
0.037072,78.8778
0.03708,78.8778
0.037087,78.9768
0.037094,78.9768
0.037101,79.0758
0.037109,79.0758
0.037116,79.1758
0.037123,79.1758
0.03713,79.2748
0.037138,79.3738
0.037145,79.3738
0.037152,79.3738
0.037159,79.4738
0.037167,79.4738
0.037174,79.5728
0.037181,79.5728
0.037188,79.6718
0.037196,79.6718
0.037203,79.7718
0.03721,79.7718
0.037217,79.7718
0.037225,79.8708
0.037232,80.0708
0.037239,79.9608
0.037246,80.0608
0.037254,80.0708
0.037261,80.0708
0.037268,80.1698
0.037275,80.1698
0.037283,80.1608
0.03729,80.2598
0.037297,80.3688
0.037304,80.3598
0.037312,80.4598
0.037319,80.3688
0.037326,80.4688
0.037333,80.6598
0.037341,80.7678
0.037348,80.8598
0.037355,81.0598
0.037362,81.1598
0.03737,81.2598
0.037377,81.3598
0.037384,81.4608
0.037391,81.5608
0.037399,81.6608
0.037406,81.7608
0.037413,81.8548
0.03742,81.8548
0.037428,81.9548
0.037435,82.0558
0.037442,82.0558
0.037449,82.1558
0.037457,82.1558
0.037464,82.3518
0.037471,82.2568
0.037478,82.3568
0.037486,82.4528
0.037493,82.5528
0.0375,82.4578
0.037507,82.6588
0.037514,82.5588
0.037522,82.6538
0.037529,82.6538
0.037536,82.6538
0.037543,82.7548
0.037551,82.7548
0.037558,82.8558
0.037565,82.8558
0.037572,82.9568
0.03758,82.9568
0.037587,82.9568
0.037594,83.0568
0.037601,83.0568
0.037609,83.1578
0.037616,83.1578
0.037623,83.0568
0.03763,83.2548
0.037638,83.2588
0.037645,83.3598
0.037652,83.3598
0.037659,83.4568
0.037667,83.5578
0.037674,83.4608
0.037681,83.5578
0.037688,83.6588
0.037696,83.6628
0.037703,83.7598
0.03771,83.6628
0.037717,83.7598
0.037725,83.7638
0.037732,83.7598
0.037739,83.7598
0.037746,83.8618
0.037754,83.8618
0.037761,83.9628
0.037768,83.9628
0.037775,84.0608
0.037783,84.1648
0.03779,84.2658
0.037797,84.3648
0.037804,84.3648
0.037812,84.5678
0.037819,84.5678
0.037826,84.7708
0.037833,84.7708
0.037841,84.8718
0.037848,84.9738
0.037855,85.0748
0.037862,85.2768
0.03787,85.1758
0.037877,85.2768
0.037884,85.2768
0.037891,85.2768
0.037899,85.3788
0.037906,85.4798
0.037913,85.4798
0.03792,85.5818
0.037928,85.4798
0.037935,85.5818
0.037942,85.5818
0.037949,85.5818
0.037957,85.6838
0.037964,85.7858
0.037971,85.7858
0.037978,85.7858
0.037986,85.8868
0.037993,85.8868
0.038,85.9888
0.038007,85.8868
0.038014,85.9888
0.038022,85.9888
0.038029,86.0908
0.038036,86.0908
0.038043,86.0908
0.038051,86.0908
0.038058,86.1928
0.038065,86.1928
0.038072,86.2958
0.03808,86.2938
0.038087,86.2958
0.038094,86.3978
0.038101,86.3958
0.038109,86.4978
0.038116,86.3958
0.038123,86.4988
0.03813,86.6008
0.038138,86.7028
0.038145,86.8068
0.038152,86.7028
0.038159,86.8048
0.038167,86.8048
0.038174,87.0088
0.038181,86.9068
0.038188,87.0088
0.038196,87.0118
0.038203,87.1138
0.03821,87.2128
0.038217,87.2158
0.038225,87.2158
0.038232,87.3178
0.038239,87.3178
0.038246,87.4198
0.038254,87.4198
0.038261,87.4198
0.038268,87.5218
0.038275,87.5218
0.038283,87.5218
0.03829,87.6238
0.038297,87.6238
0.038304,87.8278
0.038312,87.8318
0.038319,87.9338
0.038326,87.9378
0.038333,87.9338
0.038341,87.9338
0.038348,88.0358
0.038355,88.1428
0.038362,88.0358
0.03837,88.1428
0.038377,88.2448
0.038384,88.2398
0.038391,88.2448
0.038399,88.3468
0.038406,88.4548
0.038413,88.4548
0.03842,88.3468
0.038428,88.5568
0.038435,88.6538
0.038442,88.6538
0.038449,88.6538
0.038457,88.6538
0.038464,88.7618
0.038471,88.7618
0.038478,88.8638
0.038486,88.8638
0.038493,88.8578
0.0385,88.9668
0.038507,88.9668
0.038514,89.0748
0.038522,89.0688
0.038529,89.0688
0.038536,89.1708
0.038543,89.1708
0.038551,89.2798
0.038558,89.3818
0.038565,89.2798
0.038572,89.3818
0.03858,89.2798
0.038587,89.4848
0.038594,89.4918
0.038601,89.5938
0.038609,89.4848
0.038616,89.6968
0.038623,89.6968
0.03863,89.6898
0.038638,89.6898
0.038645,89.7988
0.038652,89.7988
0.038659,89.7988
0.038667,89.7988
0.038674,90.0038
0.038681,90.0038
0.038688,90.1148
0.038696,90.1068
0.038703,90.2088
0.03871,90.2088
0.038717,90.1068
0.038725,90.3198
0.038732,90.2088
0.038739,90.3118
0.038746,90.4138
0.038754,90.4228
0.038761,90.4228
0.038768,90.5248
0.038775,90.5248
0.038783,90.5248
0.03879,90.6268
0.038797,90.6268
0.038804,90.6268
0.038812,90.6368
0.038819,90.8418
0.038826,90.7388
0.038833,90.8418
0.038841,90.7388
0.038848,90.8318
0.038855,90.9438
0.038862,90.9348
0.03887,91.0468
0.038877,90.9438
0.038884,91.1688
0.038891,91.0468
0.038899,91.1488
0.038906,91.1588
0.038913,91.2518
0.03892,91.2618
0.038928,91.3538
0.038935,91.3638
0.038942,91.3638
0.038949,91.3638
0.038957,91.3638
0.038964,91.4668
0.038971,91.3638
0.038978,91.4668
0.038986,91.4668
0.038993,91.5798
0.039,91.5688
0.039007,91.5688
0.039014,91.5798
0.039022,91.6718
0.039029,91.6718
0.039036,91.6828
0.039043,91.7848
0.039051,91.8988
0.039058,91.8878
0.039065,91.7848
0.039072,92.0928
0.03908,92.0018
0.039087,92.0018
0.039094,92.1048
0.039101,92.1048
0.039109,92.1048
0.039116,92.1948
0.039123,92.2068
0.03913,92.3098
0.039138,92.4248
0.039145,92.4248
0.039152,92.4118
0.039159,92.5148
0.039167,92.5268
0.039174,92.6428
0.039181,92.6298
0.039188,92.7458
0.039196,92.7328
0.039203,92.8478
0.03921,92.8348
0.039217,92.9508
0.039225,92.8348
0.039232,92.9508
0.039239,93.0538
0.039246,93.0668
0.039254,93.0538
0.039261,93.1558
0.039268,93.1698
0.039275,93.1558
0.039283,93.3748
0.03929,93.2728
0.039297,93.3748
0.039304,93.3748
0.039312,93.4778
0.039319,93.4918
0.039326,93.5948
0.039333,93.5798
0.039341,93.5798
0.039348,93.6968
0.039355,93.6828
0.039362,93.6968
0.03937,93.6968
0.039377,93.6968
0.039384,93.7998
0.039391,93.7998
0.039399,93.7998
0.039406,93.9028
0.039413,94.0198
0.03942,94.0198
0.039428,94.2258
0.039435,94.3278
0.039442,94.1228
0.039449,94.1228
0.039457,94.3438
0.039464,94.3438
0.039471,94.2258
0.039478,94.4468
0.039486,94.4628
0.039493,94.3278
0.0395,94.6518
0.039507,94.6518
0.039514,94.5488
0.039522,94.6518
0.039529,94.6678
0.039536,94.5648
0.039543,94.6518
0.039551,94.7708
0.039558,94.6678
0.039565,94.6678
0.039572,94.7868
0.03958,94.7708
0.039587,94.7708
0.039594,94.7868
0.039601,94.7708
0.039609,94.9928
0.039616,95.0958
0.039623,95.0958
0.03963,95.0958
0.039638,95.1978
0.039645,95.1978
0.039652,95.2158
0.039659,95.0958
0.039667,95.1978
0.039674,95.1978
0.039681,95.2158
0.039688,95.3178
0.039696,95.4028
0.039703,95.4028
0.03971,95.2828
0.039717,95.5238
0.039725,95.4208
0.039732,95.4388
0.039739,95.5238
0.039746,95.5238
0.039754,95.6218
0.039761,95.5238
0.039768,95.7418
0.039775,95.7318
0.039783,95.7318
0.03979,95.7318
0.039797,95.7418
0.039804,95.8518
0.039812,95.8518
0.039819,95.6218
0.039826,95.7418
0.039833,95.9718
0.039841,95.9718
0.039848,95.9518
0.039855,96.0918
0.039862,95.9318
0.03987,95.8318
0.039877,96.0518
0.039884,96.0318
0.039891,96.1718
0.039899,96.0718
0.039906,96.0518
0.039913,96.0718
0.03992,96.2818
0.039928,96.1718
0.039935,96.1718
0.039942,96.2818
0.039949,96.3818
0.039957,96.3818
0.039964,96.3818
0.039971,96.3818
0.039978,96.4818
0.039986,96.4818
0.039993,96.4818
0.04,96.6018
0.040007,96.6018
0.040014,96.7118
0.040022,96.6018
0.040029,96.6218
0.040036,96.6218
0.040043,96.7318
0.040051,96.8518
0.040058,96.8318
0.040065,96.8318
0.040072,96.8118
0.04008,96.8118
0.040087,96.9318
0.040094,97.0318
0.040101,96.9318
0.040109,97.0518
0.040116,97.2418
0.040123,97.1618
0.04013,97.2618
0.040138,97.1618
0.040145,97.3418
0.040152,97.2618
0.040159,97.3618
0.040167,97.2618
0.040174,97.3818
0.040181,97.3818
0.040188,97.4818
0.040196,97.4818
0.040203,97.5918
0.04021,97.7118
0.040217,97.6118
0.040225,97.5918
0.040232,97.6918
0.040239,97.6918
0.040246,97.6918
0.040254,97.8118
0.040261,97.7118
0.040268,97.8118
0.040275,97.8118
0.040283,97.8118
0.04029,97.9218
0.040297,97.9218
0.040304,98.0218
0.040312,97.9218
0.040319,97.8918
0.040326,98.0218
0.040333,98.0418
0.040341,98.0418
0.040348,98.1418
0.040355,98.1418
0.040362,98.2518
0.04037,98.2718
0.040377,98.2718
0.040384,98.3718
0.040391,98.3718
0.040399,98.3718
0.040406,98.3518
0.040413,98.3718
0.04042,98.5018
0.040428,98.5718
0.040435,98.5218
0.040442,98.5718
0.040449,98.6018
0.040457,98.5718
0.040464,98.7018
0.040471,98.5718
0.040478,98.7018
0.040486,98.7218
0.040493,98.7018
0.0405,98.8318
0.040507,98.8018
0.040514,98.8318
0.040522,98.8318
0.040529,98.8318
0.040536,98.8018
0.040543,98.9318
0.040551,98.9318
0.040558,98.9018
0.040565,99.0318
0.040572,99.0318
0.04058,99.1318
0.040587,99.0318
0.040594,99.0318
0.040601,99.1618
0.040609,99.1618
0.040616,99.1618
0.040623,99.1618
0.04063,99.2618
0.040638,99.1618
0.040645,99.2318
0.040652,99.2818
0.040659,99.2818
0.040667,99.2618
0.040674,99.2818
0.040681,99.3918
0.040688,99.3918
0.040696,99.3918
0.040703,99.4918
0.04071,99.4918
0.040717,99.5118
0.040725,99.5118
0.040732,99.4918
0.040739,99.4918
0.040746,99.5918
0.040754,99.5918
0.040761,99.6218
0.040768,99.5918
0.040775,99.6218
0.040783,99.7218
0.04079,99.7218
0.040797,99.6918
0.040804,99.6918
0.040812,99.8218
0.040819,99.7418
0.040826,99.8218
0.040833,99.8218
