# Material: Ecoflex 30
# Mullin's Effect: Removed at 40KPa
# Test sample: 1 (8x8w7mm_5 chambers with extra wall length at one end to clamp the sample)
# Time (s), Force (N), Pressure (N/mm2)
3.703,0.054347,0
3.713,0.041297,0
3.724,0.048176,0
3.735,0.043215,0
3.742,0.042996,0
3.752,0.042313,0
3.758,0.05015,0
3.768,0.041896,0
3.773,0.04258,0
3.784,0.048478,0
3.795,0.04143,0
3.801,0.041006,0
3.81,0.039864,0
3.823,0.050646,0
3.849,0.042974,0
3.854,0.0558,0
3.866,0.043375,0
3.872,0.046161,0
3.883,0.052552,0
3.889,0.044603,0
3.899,0.052204,0
3.905,0.045219,0
3.915,0.04172,0
3.921,0.042193,0
3.931,0.043641,0
3.937,0.051491,0
3.947,0.043187,0
3.977,0.052654,0
3.983,0.04093,0
3.993,0.047894,0
4,0.053773,0
4.009,0.045539,0
4.015,0.055469,0
4.024,0.045488,0
4.031,0.041976,0
4.04,0.04508,0
4.046,0.046307,0
4.055,0.04412,0
4.061,0.046482,0
4.071,0.044926,0
4.1,0.046531,0
4.106,0.046779,0
4.117,0.044261,0
4.123,0.042033,0
4.134,0.042566,0
4.14,0.044255,0
4.149,0.044638,0
4.156,0.056042,0
4.166,0.047932,0
4.172,0.044927,0
4.181,0.045038,0
4.187,0.04271,0
4.197,0.046936,0
4.203,0.044327,0
4.214,0.045907,0
4.22,0.046386,0
4.23,0.04809,0
4.236,0.049917,0
4.245,0.042899,0
4.251,0.042799,0
4.26,0.0539,0
4.266,0.045592,0
4.275,0.053086,0
4.287,0.042104,0
4.293,0.047309,0
4.305,0.046219,0
4.317,0.042098,0
4.326,0.040391,0
4.332,0.046913,0
4.341,0.057204,0
4.348,0.04493,0
4.356,0.049195,0
4.362,0.042293,0
4.372,0.044595,0
4.378,0.053915,0
4.387,0.04414,0
4.393,0.045548,0
4.402,0.04485,0
4.408,0.045036,0
4.418,0.057727,0
4.424,0.042407,0
4.434,0.041798,0
4.44,0.047191,0
4.45,0.046577,0
4.456,0.052296,0
4.466,0.043593,0
4.472,0.044479,0
4.482,0.050249,0
4.489,0.045074,0
4.498,0.049688,0
4.504,0.044672,0
4.514,0.04454,0
4.52,0.045585,0
4.529,0.04642,0
4.535,0.055668,0
4.545,0.045099,0
4.551,0.041437,0
4.561,0.047796,0
4.573,0.046932,0
4.58,0.046935,0
4.591,0.044851,0
4.598,0.050774,0
4.607,0.043326,0
4.613,0.045038,0
4.622,0.044467,0
4.629,0.048837,0
4.638,0.053734,0
4.645,0.043798,0
4.653,0.048209,0
4.664,0.049974,0
4.674,0.04342,0
4.681,0.045356,0
4.69,0.046231,0
4.697,0.055443,0
4.705,0.046201,0
4.716,0.044097,0
4.726,0.044385,0
4.733,0.048281,0
4.742,0.049527,0
4.754,0.043592,0
4.76,0.047768,0
4.772,0.048024,0
4.779,0.052454,0
4.788,0.050147,0
4.794,0.048349,0
4.803,0.045994,0
4.817,0.043908,0
4.824,0.043415,0
4.835,0.042686,0
4.847,0.043866,0
4.857,0.049136,0
4.864,0.044719,0
4.873,0.045426,0
4.879,0.050765,0
4.888,0.045248,0
4.903,0.052569,0
4.929,0.045004,0
4.935,0.05598,0
4.945,0.04387,0
4.951,0.043893,0
4.96,0.05819,0
4.966,0.046886,0
4.974,0.042761,0
4.981,0.04332,0
4.991,0.051035,0
4.997,0.051857,0
5.006,0.042112,0
5.012,0.044025,0
5.022,0.054613,0
5.052,0.045718,0
5.057,0.054725,0
5.068,0.043274,0
5.074,0.047004,0
5.085,0.045392,0
5.091,0.043417,0
5.102,0.054491,0
5.107,0.04511,0
5.118,0.0438,0
5.128,0.042531,0
5.134,0.046782,0
5.143,0.048861,0
5.174,0.050938,0
5.18,0.046548,0
5.19,0.04609,0
5.196,0.051803,0
5.205,0.044635,0
5.211,0.043778,0
5.22,0.055494,0
5.226,0.049945,0
5.236,0.04481,0
5.242,0.043813,0
5.251,0.049274,0
5.257,0.053232,0
5.267,0.043368,0
5.273,0.047005,0
5.282,0.052013,0
5.288,0.044482,0
5.298,0.050738,0
5.304,0.044501,0
5.313,0.046558,0
5.319,0.053253,0
5.328,0.049427,0
5.334,0.047131,0
5.343,0.049004,0
5.355,0.045482,0
5.361,0.045811,0
5.373,0.04858,0
5.385,0.053714,0
5.394,0.046535,0
5.4,0.048062,0
5.409,0.045301,0
5.416,0.053983,0
5.424,0.042996,0
5.43,0.044357,0
5.44,0.055107,0
5.452,0.04859,0
5.462,0.051389,0
5.468,0.048161,0
5.476,0.047945,0
5.483,0.045597,0
5.492,0.050406,0
5.504,0.052874,0
5.51,0.045608,0
5.522,0.054618,0
5.528,0.046442,0
5.537,0.046131,0
5.543,0.045487,0
5.552,0.050443,0
5.558,0.053948,0
5.568,0.043659,0
5.574,0.04668,0
5.583,0.04377,0
5.589,0.050242,0
5.599,0.046749,0
5.605,0.044702,0
5.614,0.046269,0
5.62,0.046627,0
5.63,0.044447,0
5.636,0.053137,0
5.645,0.043616,0
5.651,0.044985,0
5.659,0.055893,0
5.666,0.045963,0
5.675,0.043119,0
5.687,0.044845,0
5.693,0.045454,0
5.705,0.048187,0
5.717,0.043935,0
5.726,0.044866,0
5.733,0.046972,0
5.741,0.046239,0
5.747,0.04926,0
5.756,0.043857,0
5.762,0.046345,0
5.771,0.048887,0
5.777,0.049091,0
5.786,0.043198,0
5.792,0.044468,0
5.802,0.055386,0
5.808,0.050722,0
5.818,0.047305,0
5.824,0.045424,0
5.834,0.044496,0
5.84,0.048668,0
5.85,0.043707,0
5.856,0.052606,0
5.866,0.046113,0
5.872,0.0448,0
5.882,0.053431,0
5.889,0.051679,0
5.898,0.054175,0
5.907,0.045028,0
5.913,0.045801,0
5.924,0.049576,0
5.941,0.049484,0
5.955,0.050027,0
5.962,0.047239,0
5.974,0.050853,0
5.985,0.048767,0
5.997,0.045026,0
0.009,0.045931,0.04
0.021,0.050894,0.04
0.033,0.05157,0.04
0.043,0.050112,0.04
0.07,0.087594,0.04
0.075,0.10415,0.04
0.086,0.21345,0.04
0.092,0.18481,0.04
0.102,0.19456,0.04
0.108,0.20436,0.04
0.118,0.25619,0.04
0.124,0.2352,0.04
0.135,0.24295,0.04
0.145,0.28081,0.04
0.151,0.25462,0.04
0.161,0.27818,0.04
0.191,0.26836,0.04
0.197,0.28619,0.04
0.206,0.27532,0.04
0.212,0.28579,0.04
0.221,0.30302,0.04
0.227,0.27625,0.04
0.236,0.29296,0.04
0.242,0.29719,0.04
0.252,0.28882,0.04
0.258,0.31766,0.04
0.268,0.30105,0.04
0.274,0.31683,0.04
0.283,0.31738,0.04
0.289,0.30454,0.04
0.299,0.32286,0.04
0.305,0.30953,0.04
0.314,0.31368,0.04
0.321,0.33243,0.04
0.33,0.31691,0.04
0.336,0.33614,0.04
0.346,0.33198,0.04
0.352,0.33225,0.04
0.361,0.34503,0.04
0.367,0.31795,0.04
0.375,0.33414,0.04
0.382,0.33626,0.04
0.391,0.31949,0.04
0.397,0.34747,0.04
0.406,0.33101,0.04
0.412,0.33482,0.04
0.421,0.35171,0.04
0.427,0.32484,0.04
0.436,0.34959,0.04
0.442,0.33919,0.04
0.451,0.33703,0.04
0.457,0.35382,0.04
0.467,0.33311,0.04
0.473,0.34327,0.04
0.483,0.35347,0.04
0.489,0.33631,0.04
0.498,0.3565,0.04
0.504,0.34628,0.04
0.514,0.34385,0.04
0.521,0.36327,0.04
0.53,0.34676,0.04
0.536,0.36984,0.04
0.545,0.35723,0.04
0.551,0.35608,0.04
0.559,0.37653,0.04
0.565,0.35211,0.04
0.574,0.35811,0.04
0.581,0.37832,0.04
0.59,0.35687,0.04
0.602,0.37863,0.04
0.608,0.3598,0.04
0.62,0.37621,0.04
0.626,0.36279,0.04
0.636,0.3698,0.04
0.642,0.37506,0.04
0.651,0.36782,0.04
0.657,0.39006,0.04
0.667,0.38078,0.04
0.673,0.38076,0.04
0.683,0.38914,0.04
0.689,0.37329,0.04
0.699,0.39058,0.04
0.712,0.37476,0.04
0.719,0.39892,0.04
0.731,0.37826,0.04
0.737,0.3972,0.04
0.747,0.38542,0.04
0.753,0.39136,0.04
0.763,0.40338,0.04
0.769,0.38253,0.04
0.778,0.40416,0.04
0.786,0.38571,0.04
0.793,0.38954,0.04
0.804,0.4029,0.04
0.816,0.38466,0.04
0.825,0.39382,0.04
0.832,0.39682,0.04
0.841,0.40256,0.04
0.853,0.38465,0.04
0.859,0.40586,0.04
0.871,0.38559,0.04
0.884,0.41046,0.04
0.89,0.38902,0.04
0.901,0.40847,0.04
0.907,0.38816,0.04
0.917,0.4025,0.04
0.923,0.39354,0.04
0.933,0.40539,0.04
0.939,0.41014,0.04
0.949,0.39274,0.04
0.955,0.41062,0.04
0.966,0.40877,0.04
0.976,0.3986,0.04
0.99,0.39351,0.04
1.013,0.40138,0.04
1.018,0.4094,0.04
1.03,0.39373,0.04
1.036,0.41528,0.04
1.046,0.40585,0.04
1.052,0.40632,0.04
1.061,0.4154,0.04
1.067,0.40313,0.04
1.076,0.41112,0.04
1.083,0.41311,0.04
1.092,0.40789,0.04
1.099,0.42767,0.04
1.109,0.40661,0.04
1.137,0.43093,0.04
1.142,0.41855,0.04
1.153,0.40942,0.04
1.159,0.42789,0.04
1.169,0.40693,0.04
1.175,0.4198,0.04
1.185,0.41512,0.04
1.191,0.41091,0.04
1.202,0.42432,0.04
1.213,0.40332,0.04
1.223,0.42413,0.04
1.238,0.41305,0.04
1.263,0.41452,0.04
1.269,0.40488,0.04
1.278,0.42257,0.04
1.284,0.40941,0.04
1.292,0.41419,0.04
1.299,0.42486,0.04
1.308,0.40642,0.04
1.32,0.4191,0.04
1.326,0.39908,0.04
1.338,0.41187,0.04
1.349,0.40609,0.04
1.359,0.42162,0.04
1.366,0.40426,0.04
1.375,0.41695,0.04
1.387,0.41811,0.04
1.393,0.41619,0.04
1.405,0.4244,0.04
1.411,0.40591,0.04
1.42,0.42259,0.04
1.426,0.40595,0.04
1.436,0.4119,0.04
1.442,0.41457,0.04
1.451,0.40982,0.04
1.457,0.42733,0.04
1.467,0.41411,0.04
1.473,0.42035,0.04
1.483,0.42256,0.04
1.489,0.40548,0.04
1.499,0.41995,0.04
1.505,0.40918,0.04
1.515,0.40864,0.04
1.521,0.42202,0.04
1.53,0.40846,0.04
1.536,0.42889,0.04
1.546,0.42047,0.04
1.552,0.42134,0.04
1.561,0.43206,0.04
1.567,0.40988,0.04
1.576,0.41864,0.04
1.589,0.41947,0.04
1.595,0.43012,0.04
1.607,0.42728,0.04
1.614,0.42495,0.04
1.623,0.42855,0.04
1.635,0.41559,0.04
1.641,0.42882,0.04
1.653,0.41496,0.04
1.659,0.43436,0.04
1.669,0.41633,0.04
1.675,0.43532,0.04
1.684,0.43118,0.04
1.69,0.42341,0.04
1.7,0.43618,0.04
1.706,0.41804,0.04
1.716,0.42844,0.04
1.722,0.42837,0.04
1.732,0.41762,0.04
1.738,0.44098,0.04
1.747,0.41755,0.04
1.753,0.43276,0.04
1.763,0.44085,0.04
1.769,0.42116,0.04
1.778,0.43472,0.04
1.785,0.42479,0.04
1.792,0.42824,0.04
1.804,0.44016,0.04
1.815,0.42455,0.04
1.825,0.43494,0.04
1.832,0.42933,0.04
1.841,0.44061,0.04
1.847,0.42035,0.04
1.855,0.4336,0.04
1.861,0.4388,0.04
1.87,0.42047,0.04
1.876,0.44301,0.04
1.885,0.43182,0.04
1.891,0.4246,0.04
1.901,0.44327,0.04
1.907,0.42141,0.04
1.917,0.43205,0.04
1.923,0.42683,0.04
1.933,0.42422,0.04
1.939,0.44049,0.04
1.949,0.4284,0.04
1.957,0.44203,0.04
1.964,0.43094,0.04
1.976,0.43225,0.04
1.984,0.42896,0.04
1.992,0.43342,0.04
2.003,0.43912,0.04
2.009,0.42534,0.04
2.019,0.44657,0.04
2.024,0.42854,0.04
2.035,0.42632,0.04
2.047,0.44073,0.04
2.057,0.43795,0.04
2.087,0.42437,0.04
2.093,0.43606,0.04
2.102,0.43883,0.04
2.107,0.42234,0.04
2.119,0.43803,0.04
2.13,0.42986,0.04
2.136,0.44527,0.04
2.146,0.44058,0.04
2.152,0.43744,0.04
2.161,0.44081,0.04
2.167,0.42473,0.04
2.177,0.44633,0.04
2.205,0.42632,0.04
2.21,0.42967,0.04
2.221,0.4469,0.04
2.228,0.42498,0.04
2.237,0.44867,0.04
2.243,0.43596,0.04
2.253,0.4299,0.04
2.259,0.44706,0.04
2.269,0.42542,0.04
2.275,0.44569,0.04
2.285,0.44056,0.04
2.291,0.43251,0.04
2.301,0.44416,0.04
2.33,0.42821,0.04
2.336,0.44586,0.04
2.345,0.43386,0.04
2.351,0.43354,0.04
2.36,0.44479,0.04
2.372,0.42743,0.04
2.379,0.45089,0.04
2.39,0.43143,0.04
2.402,0.45037,0.04
2.412,0.42365,0.04
2.418,0.45163,0.04
2.427,0.43049,0.04
2.433,0.44222,0.04
2.442,0.45001,0.04
2.449,0.43058,0.04
2.457,0.44559,0.04
2.464,0.43744,0.04
2.473,0.43742,0.04
2.485,0.4489,0.04
2.491,0.4348,0.04
2.503,0.44919,0.04
2.515,0.42976,0.04
2.525,0.44396,0.04
2.532,0.43819,0.04
2.54,0.44821,0.04
2.547,0.42977,0.04
2.556,0.4415,0.04
2.562,0.44029,0.04
2.571,0.42896,0.04
2.577,0.44767,0.04
2.585,0.42686,0.04
2.591,0.43411,0.04
2.603,0.45056,0.04
2.614,0.43502,0.04
2.621,0.4475,0.04
2.63,0.42725,0.04
2.636,0.45613,0.04
2.646,0.44126,0.04
2.652,0.4372,0.04
2.661,0.44969,0.04
2.667,0.42883,0.04
2.676,0.43981,0.04
2.688,0.44015,0.04
2.694,0.44762,0.04
2.706,0.44366,0.04
2.713,0.43909,0.04
2.722,0.44937,0.04
2.728,0.43213,0.04
2.736,0.45354,0.04
2.742,0.44135,0.04
2.752,0.43201,0.04
2.758,0.45402,0.04
2.768,0.4338,0.04
2.774,0.44832,0.04
2.783,0.44549,0.04
2.789,0.43396,0.04
2.799,0.44864,0.04
2.805,0.43506,0.04
2.814,0.43147,0.04
2.82,0.44635,0.04
2.83,0.42826,0.04
2.836,0.45176,0.04
2.845,0.44596,0.04
2.851,0.43706,0.04
2.859,0.45351,0.04
2.866,0.43144,0.04
2.875,0.44584,0.04
2.887,0.44505,0.04
2.893,0.43812,0.04
2.905,0.44674,0.04
2.912,0.43501,0.04
2.921,0.44969,0.04
2.927,0.43064,0.04
2.936,0.44914,0.04
2.942,0.44122,0.04
2.951,0.43643,0.04
2.957,0.45239,0.04
2.967,0.43639,0.04
2.973,0.43993,0.04
2.983,0.45229,0.04
2.989,0.43436,0.04
2.999,0.45092,0.04
3.005,0.43333,0
3.015,0.43423,0
3.021,0.44642,0
3.03,0.42886,0
3.036,0.45311,0
3.047,0.43562,0
3.053,0.43053,0
3.062,0.39391,0
3.068,0.33789,0
3.079,0.32125,0
3.085,0.26725,0
3.094,0.26203,0
3.1,0.2739,0
3.11,0.26084,0
3.116,0.23656,0
3.125,0.20217,0
3.153,0.083035,0
3.159,0.066137,0
3.169,0.050617,0
3.175,0.10298,0
3.185,0.079091,0
3.191,0.058047,0
3.201,0.064939,0
3.207,0.042475,0
3.218,0.049266,0
3.229,0.044684,0
3.235,0.052107,0
3.244,0.041907,0
3.275,0.04887,0
3.281,0.048725,0
3.291,0.037564,0
3.297,0.057821,0
3.306,0.043174,0
3.313,0.039582,0
3.322,0.042266,0
3.328,0.039507,0
3.337,0.048026,0
3.342,0.041186,0
3.352,0.039905,0
3.358,0.054123,0
3.368,0.037769,0
3.4,0.052964,0
3.406,0.037675,0
3.415,0.04912,0
3.421,0.04765,0
3.431,0.042255,0
3.437,0.055197,0
3.446,0.041366,0
3.452,0.037722,0
3.461,0.050945,0
3.467,0.03984,0
3.476,0.040346,0
3.482,0.040217,0
3.491,0.044551,0
3.503,0.052098,0
3.509,0.041194,0
3.521,0.051661,0
3.533,0.040905,0
3.543,0.046436,0
3.55,0.041162,0
3.559,0.053017,0
3.572,0.041666,0
3.579,0.055131,0
3.59,0.039602,0
3.602,0.055485,0
3.613,0.043293,0
3.619,0.051033,0
3.628,0.042427,0
3.634,0.043917,0
3.643,0.050062,0
3.655,0.041283,0
3.661,0.0455,0
3.673,0.043179,0
3.685,0.050941,0
3.694,0.041978,0
3.7,0.048186,0
3.709,0.045258,0
3.716,0.057055,0
3.725,0.040975,0
3.738,0.043517,0
3.744,0.041399,0
3.75,0.041683,0
3.758,0.052923,0
3.768,0.040145,0
3.78,0.048647,0
3.789,0.044726,0
3.796,0.0486,0
3.805,0.0431,0
3.811,0.042101,0
3.82,0.053143,0
3.826,0.042135,0
3.835,0.040996,0
3.841,0.047484,0
3.851,0.045745,0
3.857,0.054892,0
3.867,0.040911,0
3.873,0.043991,0
3.883,0.049824,0
3.889,0.042837,0
3.899,0.04951,0
3.905,0.044321,0
3.914,0.0456,0
3.92,0.0473,0
3.93,0.045144,0
3.936,0.05294,0
3.945,0.046515,0
3.951,0.041598,0
3.959,0.059126,0
3.966,0.043001,0
3.975,0.042178,0
3.988,0.0444,0
3.995,0.04606,0
4.006,0.046304,0
4.018,0.040391,0
4.027,0.041887,0
4.033,0.044121,0
4.042,0.051566,0
4.049,0.045507,0
4.057,0.049023,0
4.063,0.041269,0
4.073,0.045477,0
4.085,0.051297,0
4.091,0.045204,0
4.103,0.055272,0
4.111,0.043471,0
4.12,0.048487,0
4.126,0.045481,0
4.136,0.045335,0
4.142,0.045,0
4.152,0.044492,0
4.157,0.052357,0
4.168,0.045101,0
4.179,0.045956,0
4.185,0.044639,0
4.195,0.044598,0
4.224,0.042669,0
4.23,0.044317,0
4.239,0.050157,0
4.246,0.044674,0
4.255,0.045597,0
4.262,0.046065,0
4.27,0.042023,0
4.275,0.052165,0
4.286,0.044166,0
4.297,0.043577,0
4.308,0.041874,0
4.319,0.052511,0
4.346,0.044729,0
4.352,0.040331,0
4.363,0.051114,0
4.369,0.045899,0
4.379,0.054816,0
4.385,0.047518,0
4.394,0.046282,0
4.4,0.045524,0
4.409,0.048267,0
4.416,0.048857,0
4.425,0.042738,0
4.432,0.044613,0
4.441,0.046688,0
4.471,0.045727,0
4.477,0.052369,0
4.487,0.044101,0
4.493,0.043581,0
4.502,0.049921,0
4.508,0.052767,0
4.518,0.046967,0
4.524,0.047016,0
4.533,0.046251,0
4.539,0.048719,0
4.549,0.045718,0
4.555,0.047439,0
4.565,0.051739,0
4.577,0.044538,0
4.584,0.045628,0
4.596,0.047564,0
4.602,0.04655,0
4.611,0.0493,0
4.618,0.054546,0
4.625,0.043514,0
4.636,0.045223,0
4.647,0.046926,0
4.66,0.04566,0
4.671,0.049817,0
4.684,0.055613,0
4.691,0.043437,0
4.701,0.058378,0
4.708,0.050146,0
4.718,0.052963,0
4.724,0.047547,0
4.734,0.046788,0
4.747,0.045177,0
4.754,0.043906,0
4.767,0.054668,0
4.782,0.045057,0
4.789,0.050217,0
4.801,0.045199,0
4.807,0.050395,0
4.818,0.047097,0
4.824,0.04703,0
4.833,0.044128,0
4.839,0.050015,0
4.849,0.045129,0
4.855,0.047312,0
4.865,0.052772,0
4.871,0.044973,0
4.88,0.053949,0
4.886,0.048388,0
4.896,0.044589,0
4.902,0.047041,0
4.911,0.050823,0
4.917,0.050561,0
4.926,0.047779,0
4.939,0.045822,0
4.946,0.046654,0
4.957,0.046295,0
4.969,0.045442,0
4.98,0.047933,0
4.991,0.046849,0
5.003,0.051629,0
5.009,0.047086,0
5.021,0.051721,0
5.033,0.052729,0
5.043,0.052109,0
5.05,0.044938,0
5.059,0.054917,0
5.071,0.049614,0
5.077,0.05278,0
5.089,0.044951,0
5.095,0.047287,0
5.105,0.045361,0
5.113,0.046157,0
5.119,0.047567,0
5.131,0.049752,0
5.142,0.05114,0
5.154,0.052469,0
5.164,0.047453,0
5.175,0.046902,0
5.186,0.044206,0
5.198,0.047055,0
5.208,0.045588,0
5.215,0.047322,0
5.224,0.047609,0
5.23,0.045276,0
5.24,0.050849,0
5.252,0.051821,0
5.263,0.051479,0
5.27,0.048686,0
5.3,0.049893,0
5.305,0.050534,0
5.316,0.047732,0
5.322,0.04523,0
5.332,0.052033,0
5.338,0.054164,0
5.348,0.047874,0
5.354,0.052817,0
5.365,0.049232,0
5.375,0.047697,0
5.381,0.044283,0
5.39,0.052118,0
5.398,0.051413,0
5.427,0.054734,0
5.432,0.04654,0
5.443,0.052183,0
5.45,0.048482,0
5.459,0.052534,0
5.466,0.049605,0
5.475,0.047648,0
5.481,0.047933,0
5.49,0.055943,0
5.496,0.054799,0
5.506,0.047533,0
5.518,0.046214,0
5.551,0.046383,0
5.557,0.051975,0
5.567,0.045717,0
5.573,0.047268,0
5.582,0.050468,0
5.588,0.05035,0
5.598,0.048744,0
5.604,0.049086,0
5.613,0.050571,0
5.619,0.051734,0
5.629,0.047223,0
5.635,0.048129,0
5.644,0.049791,0
5.65,0.04707,0
5.659,0.054291,0
5.671,0.053012,0
5.677,0.052254,0
5.689,0.046223,0
5.695,0.049144,0
5.704,0.047772,0
5.71,0.05133,0
5.719,0.053704,0
5.725,0.048872,0
5.735,0.048645,0
5.741,0.049355,0
5.751,0.049544,0
5.762,0.052301,0
5.773,0.0516,0
5.785,0.053341,0
5.795,0.049506,0
5.801,0.047568,0
5.811,0.051253,0
5.817,0.054043,0
5.826,0.047572,0
5.838,0.047069,0
5.845,0.04897,0
5.856,0.047884,0
5.868,0.047937,0
5.877,0.049093,0
5.883,0.045912,0
5.893,0.05617,0
5.905,0.052611,0
5.911,0.050612,0
5.923,0.050876,0
5.929,0.052625,0
5.938,0.04676,0
5.944,0.049412,0
5.953,0.049932,0
5.959,0.054969,0
5.969,0.047495,0
5.975,0.051542,0
5.985,0.046884,0
5.998,0.049335,0
0.005,0.049128,0.041
0.018,0.04983,0.041
0.024,0.050457,0.041
0.034,0.048386,0.041
0.04,0.054023,0.041
0.05,0.056168,0.041
0.056,0.10726,0.041
0.066,0.12429,0.041
0.072,0.090203,0.041
0.082,0.21697,0.041
0.088,0.17458,0.041
0.097,0.21771,0.041
0.103,0.21585,0.041
0.113,0.24447,0.041
0.119,0.2558,0.041
0.128,0.24211,0.041
0.136,0.28149,0.041
0.142,0.26239,0.041
0.154,0.25385,0.041
0.166,0.29424,0.041
0.175,0.28025,0.041
0.182,0.29262,0.041
0.191,0.28001,0.041
0.197,0.31775,0.041
0.206,0.30896,0.041
0.218,0.31221,0.041
0.225,0.31419,0.041
0.236,0.32262,0.041
0.247,0.34193,0.041
0.258,0.34835,0.041
0.269,0.34926,0.041
0.275,0.36983,0.041
0.285,0.37426,0.041
0.291,0.36554,0.041
0.302,0.39754,0.041
0.314,0.37804,0.041
0.32,0.4037,0.041
0.33,0.38973,0.041
0.336,0.41964,0.041
0.367,0.40269,0.041
0.373,0.41676,0.041
0.384,0.42477,0.041
0.39,0.41061,0.041
0.401,0.4326,0.041
0.407,0.40861,0.041
0.418,0.42782,0.041
0.424,0.41513,0.041
0.434,0.41529,0.041
0.44,0.43142,0.041
0.451,0.41276,0.041
0.458,0.43695,0.041
0.488,0.41119,0.041
0.494,0.43259,0.041
0.503,0.43265,0.041
0.509,0.41433,0.041
0.52,0.43702,0.041
0.526,0.42151,0.041
0.536,0.43207,0.041
0.542,0.4375,0.041
0.552,0.42718,0.041
0.558,0.45132,0.041
0.568,0.43288,0.041
0.573,0.44729,0.041
0.585,0.44781,0.041
0.612,0.43551,0.041
0.618,0.44826,0.041
0.627,0.43518,0.041
0.633,0.44337,0.041
0.642,0.44427,0.041
0.649,0.43085,0.041
0.657,0.4522,0.041
0.663,0.44224,0.041
0.673,0.42706,0.041
0.685,0.45341,0.041
0.691,0.43583,0.041
0.703,0.4513,0.041
0.714,0.42927,0.041
0.725,0.44457,0.041
0.736,0.4363,0.041
0.747,0.44315,0.041
0.758,0.43944,0.041
0.769,0.43765,0.041
0.781,0.45316,0.041
0.791,0.43606,0.041
0.798,0.4612,0.041
0.807,0.43694,0.041
0.813,0.44945,0.041
0.822,0.46006,0.041
0.828,0.44437,0.041
0.837,0.47052,0.041
0.843,0.46034,0.041
0.852,0.44526,0.041
0.858,0.46797,0.041
0.868,0.45007,0.041
0.874,0.46801,0.041
0.884,0.46315,0.041
0.89,0.45407,0.041
0.9,0.47064,0.041
0.906,0.44695,0.041
0.915,0.4556,0.041
0.921,0.46601,0.041
0.931,0.44778,0.041
0.937,0.47302,0.041
0.946,0.46134,0.041
0.952,0.45945,0.041
0.961,0.46892,0.041
0.967,0.45014,0.041
0.976,0.46229,0.041
0.989,0.46307,0.041
0.996,0.46849,0.041
1.007,0.46527,0.041
1.019,0.46145,0.041
1.03,0.45723,0.041
1.04,0.4698,0.041
1.047,0.44888,0.041
1.056,0.46647,0.041
1.068,0.46799,0.041
1.074,0.47144,0.041
1.086,0.47169,0.041
1.097,0.46201,0.041
1.108,0.46394,0.041
1.119,0.47043,0.041
1.13,0.45727,0.041
1.14,0.47638,0.041
1.147,0.45343,0.041
1.156,0.46344,0.041
1.162,0.46698,0.041
1.171,0.45318,0.041
1.177,0.47607,0.041
1.186,0.46289,0.041
1.192,0.46047,0.041
1.201,0.47649,0.041
1.207,0.45119,0.041
1.218,0.46364,0.041
1.224,0.45849,0.041
1.233,0.46107,0.041
1.239,0.47622,0.041
1.249,0.46051,0.041
1.255,0.47104,0.041
1.265,0.47302,0.041
1.271,0.46003,0.041
1.28,0.48011,0.041
1.286,0.45687,0.041
1.296,0.46377,0.041
1.302,0.46439,0.041
1.311,0.45314,0.041
1.317,0.47945,0.041
1.326,0.4518,0.041
1.333,0.46753,0.041
1.342,0.47155,0.041
1.349,0.46015,0.041
1.357,0.47843,0.041
1.363,0.47117,0.041
1.373,0.46194,0.041
1.385,0.48151,0.041
1.396,0.46649,0.041
1.402,0.48058,0.041
1.412,0.46676,0.041
1.441,0.48608,0.041
1.446,0.46828,0.041
1.457,0.48551,0.041
1.464,0.48156,0.041
1.473,0.47786,0.041
1.479,0.49437,0.041
1.488,0.47609,0.041
1.494,0.49208,0.041
1.504,0.49198,0.041
1.51,0.47203,0.041
1.519,0.49647,0.041
1.525,0.47761,0.041
1.535,0.48128,0.041
1.563,0.48374,0.041
1.568,0.46915,0.041
1.579,0.48669,0.041
1.586,0.48077,0.041
1.596,0.48603,0.041
1.602,0.48195,0.041
1.612,0.46796,0.041
1.618,0.49329,0.041
1.629,0.47345,0.041
1.641,0.48836,0.041
1.648,0.46682,0.041
1.659,0.48789,0.041
1.688,0.47043,0.041
1.694,0.48546,0.041
1.704,0.49244,0.041
1.71,0.47014,0.041
1.719,0.49412,0.041
1.725,0.47842,0.041
1.734,0.47405,0.041
1.74,0.49067,0.041
1.75,0.47153,0.041
1.756,0.49313,0.041
1.766,0.48554,0.041
1.772,0.48101,0.041
1.782,0.49114,0.041
1.788,0.46869,0.041
1.797,0.49603,0.041
1.803,0.47945,0.041
1.813,0.47029,0.041
1.819,0.49384,0.041
1.828,0.47694,0.041
1.834,0.49129,0.041
1.843,0.48859,0.041
1.855,0.47159,0.041
1.861,0.4915,0.041
1.873,0.4709,0.041
1.885,0.4933,0.041
1.895,0.47137,0.041
1.906,0.49067,0.041
1.918,0.47875,0.041
1.927,0.47413,0.041
1.933,0.4781,0.041
1.943,0.49445,0.041
1.949,0.47205,0.041
1.957,0.49208,0.041
1.963,0.48055,0.041
1.972,0.47109,0.041
1.978,0.49333,0.041
1.987,0.47435,0.041
2.001,0.48973,0.041
2.007,0.47096,0.041
2.019,0.48228,0.041
2.03,0.47513,0.041
2.041,0.4947,0.041
2.053,0.46794,0.041
2.063,0.49269,0.041
2.074,0.47408,0.041
2.085,0.48929,0.041
2.097,0.47514,0.041
2.107,0.4844,0.041
