# Material: Ecoflex 30
# Mullin's Effect: Removed at 40KPa
# Test sample: 1 (8x8w7mm_7 chambers with extra wall length at one end to clamp the sample)
# Time (s), Force (N), Pressure (N/mm2) 
0.026,0.008312,0.02
0.035,0.008185,0.02
0.041,0.035502,0.02
0.05,0.014722,0.02
0.056,0.037447,0.02
0.066,0.045658,0.02
0.072,0.027443,0.02
0.082,0.025704,0.02
0.088,0.096647,0.02
0.096,0.083263,0.02
0.102,0.04274,0.02
0.111,0.029415,0.02
0.117,0.022562,0.02
0.126,0.043484,0.02
0.132,0.038222,0.02
0.141,0.041842,0.02
0.148,0.039915,0.02
0.157,0.034279,0.02
0.169,0.031092,0.02
0.175,0.020365,0.02
0.187,0.035532,0.02
0.193,0.036097,0.02
0.202,0.030065,0.02
0.207,0.030276,0.02
0.217,0.028622,0.02
0.228,0.029017,0.02
0.239,0.025739,0.02
0.251,0.028645,0.02
0.261,0.030596,0.02
0.267,0.038289,0.02
0.276,0.026394,0.02
0.282,0.027815,0.02
0.291,0.039371,0.02
0.298,0.025825,0.02
0.306,0.032047,0.02
0.312,0.039864,0.02
0.321,0.03108,0.02
0.328,0.03791,0.02
0.336,0.026972,0.02
0.342,0.025422,0.02
0.351,0.041161,0.02
0.357,0.030271,0.02
0.367,0.020265,0.02
0.373,0.028215,0.02
0.382,0.026306,0.02
0.388,0.045865,0.02
0.397,0.025959,0.02
0.403,0.026672,0.02
0.412,0.034137,0.02
0.418,0.028343,0.02
0.426,0.028386,0.02
0.432,0.037117,0.02
0.441,0.024578,0.02
0.448,0.040857,0.02
0.456,0.020886,0.02
0.462,0.023328,0.02
0.471,0.039121,0.02
0.477,0.019899,0.02
0.486,0.023697,0.02
0.492,0.040717,0.02
0.501,0.022855,0.02
0.507,0.04046,0.02
0.517,0.029717,0.02
0.523,0.021508,0.02
0.532,0.043315,0.02
0.538,0.025315,0.02
0.548,0.025928,0.02
0.554,0.026296,0.02
0.563,0.020582,0.02
0.569,0.040083,0.02
0.578,0.021866,0.02
0.584,0.026766,0.02
0.593,0.043506,0.02
0.599,0.021074,0.02
0.607,0.03082,0.02
0.614,0.024329,0.02
0.622,0.024485,0.02
0.629,0.047398,0.02
0.637,0.018974,0.02
0.643,0.021536,0.02
0.652,0.040802,0.02
0.658,0.024239,0.02
0.667,0.026409,0.02
0.673,0.02645,0.02
0.683,0.021841,0.02
0.689,0.045412,0.02
0.698,0.02098,0.02
0.704,0.022599,0.02
0.714,0.04002,0.02
0.72,0.020717,0.02
0.73,0.034412,0.02
0.736,0.019759,0.02
0.745,0.018747,0.02
0.751,0.042978,0.02
0.762,0.022061,0.02
0.772,0.043021,0.02
0.778,0.017362,0.02
0.787,0.024233,0.02
0.794,0.023105,0.02
0.823,0.021603,0.02
0.828,0.043788,0.02
0.838,0.020022,0.02
0.845,0.024734,0.02
0.854,0.022461,0.02
0.866,0.022052,0.02
0.872,0.0344,0.02
0.884,0.021683,0.02
0.89,0.040495,0.02
0.899,0.020902,0.02
0.905,0.040111,0.02
0.915,0.034065,0.02
0.921,0.0185,0.02
0.93,0.036613,0.02
0.936,0.020738,0.02
0.945,0.020686,0.02
0.951,0.035296,0.02
0.959,0.025356,0.02
0.965,0.035214,0.02
0.974,0.038445,0.02
0.981,0.019568,0.02
0.989,0.044589,0.02
0.995,0.019529,0.02
1.004,0.022857,0.02
1.011,0.039032,0.02
1.019,0.026278,0.02
1.025,0.040305,0.02
1.034,0.040225,0.02
1.04,0.022922,0.02
1.049,0.029505,0.02
1.055,0.018955,0.02
1.065,0.021068,0.02
1.071,0.036664,0.02
1.08,0.019819,0.02
1.086,0.033424,0.02
1.095,0.020112,0.02
1.101,0.020036,0.02
1.11,0.040748,0.02
1.116,0.020383,0.02
1.124,0.0188,0.02
1.131,0.037876,0.02
1.139,0.022984,0.02
1.145,0.033848,0.02
1.154,0.04126,0.02
1.16,0.026807,0.02
1.169,0.033387,0.02
1.175,0.021185,0.02
1.184,0.019308,0.02
1.19,0.042292,0.02
1.2,0.019558,0.02
1.206,0.036673,0.02
1.215,0.041158,0.02
1.221,0.019747,0.02
1.229,0.037897,0.02
1.235,0.019286,0.02
1.245,0.020497,0.02
1.251,0.032983,0.02
1.26,0.021346,0.02
1.266,0.032253,0.02
1.274,0.037459,0.02
1.281,0.020143,0.02
1.289,0.044099,0.02
1.295,0.020553,0.02
1.304,0.021657,0.02
1.311,0.040071,0.02
1.319,0.020862,0.02
1.325,0.03161,0.02
1.334,0.037246,0.02
1.34,0.023651,0.02
1.35,0.035811,0.02
1.356,0.021038,0.02
1.365,0.038668,0.02
1.371,0.035531,0.02
1.38,0.027256,0.02
1.386,0.038376,0.02
1.394,0.041893,0.02
1.4,0.019495,0.02
1.409,0.031276,0.02
1.415,0.019099,0.02
1.424,0.019076,0.02
1.431,0.040385,0.02
1.439,0.021846,0.02
1.445,0.035114,0.02
1.454,0.040263,0.02
1.46,0.024571,0.02
1.469,0.029179,0.02
1.475,0.018414,0.02
1.484,0.021937,0.02
1.49,0.044085,0.02
1.499,0.020443,0.02
1.505,0.035505,0.02
1.515,0.037125,0.02
1.521,0.02107,0.02
1.53,0.040367,0.02
1.536,0.019612,0.02
1.544,0.034488,0.02
1.549,0.041695,0.02
1.561,0.018022,0.02
1.571,0.041857,0.02
1.577,0.019336,0.02
1.586,0.022196,0.02
1.592,0.032375,0.02
1.601,0.019895,0.02
1.607,0.037336,0.02
1.617,0.023413,0.02
1.623,0.027263,0.02
1.632,0.04287,0.02
1.638,0.02139,0.02
1.647,0.041828,0.02
1.653,0.024873,0.02
1.662,0.021416,0.02
1.668,0.038727,0.02
1.676,0.02526,0.02
1.682,0.019296,0.02
1.691,0.046769,0.02
1.698,0.023936,0.02
1.706,0.02208,0.02
1.712,0.032821,0.02
1.721,0.022885,0.02
1.727,0.039657,0.02
1.736,0.027478,0.02
1.742,0.019885,0.02
1.751,0.039066,0.02
1.757,0.023098,0.02
1.766,0.02376,0.02
1.773,0.025506,0.02
1.803,0.02237,0.02
1.808,0.049823,0.02
1.818,0.018438,0.02
1.824,0.024369,0.02
1.834,0.034113,0.02
1.84,0.020079,0.02
1.849,0.039389,0.02
1.855,0.020518,0.02
1.866,0.020064,0.02
1.877,0.033948,0.02
1.887,0.023065,0.02
1.898,0.020961,0.02
1.927,0.032668,0.02
1.938,0.025647,0.02
1.945,0.026274,0.02
1.956,0.036858,0.02
1.962,0.019077,0.02
1.971,0.045541,0.02
1.977,0.022569,0.02
1.986,0.019933,0.02
1.992,0.030933,0.02
2.001,0.022491,0.02
2.007,0.037731,0.02
2.017,0.021148,0.02
2.023,0.01995,0.02
2.032,0.041483,0.02
2.038,0.02318,0.02
2.048,0.022308,0.02
2.054,0.020818,0.02
2.063,0.019355,0.02
2.069,0.041461,0.02
2.077,0.021455,0.02
2.083,0.020607,0.02
2.092,0.04285,0.02
2.098,0.026816,0.02
2.107,0.02365,0.02
2.114,0.025899,0.02
2.122,0.024583,0.02
2.129,0.040265,0.02
2.137,0.026354,0.02
2.143,0.022335,0.02
2.152,0.041722,0.02
2.158,0.024278,0.02
2.167,0.029741,0.02
2.173,0.023055,0.02
2.183,0.022884,0.02
2.189,0.041503,0.02
2.198,0.021036,0.02
2.204,0.022254,0.02
2.213,0.039011,0.02
2.219,0.026499,0.02
2.229,0.02938,0.02
2.235,0.020084,0.02
2.244,0.019808,0.02
2.25,0.038489,0.02
2.259,0.018815,0.02
2.265,0.026878,0.02
2.274,0.040171,0.02
2.281,0.020781,0.02
2.289,0.035642,0.02
2.295,0.018785,0.02
2.304,0.020832,0.02
2.31,0.037864,0.02
2.319,0.022132,0.02
2.325,0.034857,0.02
2.334,0.028346,0.02
2.34,0.022905,0.02
2.35,0.036547,0.02
2.356,0.0217,0.02
2.365,0.018923,0.02
2.371,0.031728,0.02
2.38,0.023715,0.02
2.386,0.040421,0.02
2.395,0.031663,0.02
2.401,0.018985,0.02
2.411,0.048118,0.02
2.417,0.022801,0.02
2.425,0.020579,0.02
2.431,0.037488,0.02
2.44,0.022588,0.02
2.447,0.035979,0.02
2.455,0.020578,0.02
2.461,0.018371,0.02
2.47,0.043221,0.02
2.476,0.019221,0.02
2.485,0.021036,0.02
2.491,0.031498,0.02
2.5,0.02342,0.02
2.506,0.028074,0.02
2.516,0.028135,0.02
2.522,0.020499,0.02
2.532,0.041471,0.02
2.538,0.024044,0.02
2.547,0.026077,0.02
2.553,0.021481,0.02
2.562,0.022181,0.02
2.568,0.04109,0.02
2.577,0.023599,0.02
2.583,0.020602,0.02
2.593,0.038087,0.02
2.599,0.018344,0.02
2.607,0.031259,0.02
2.614,0.021499,0.02
2.623,0.022938,0.02
2.629,0.045538,0.02
2.637,0.026206,0.02
2.643,0.025558,0.02
2.652,0.041332,0.02
2.658,0.02608,0.02
2.667,0.034956,0.02
2.673,0.024062,0.02
2.683,0.02317,0.02
2.689,0.04516,0.02
2.698,0.021031,0.02
2.704,0.026207,0.02
2.713,0.024429,0.02
2.719,0.022732,0.02
2.728,0.048316,0.02
2.734,0.020027,0.02
2.743,0.019244,0.02
2.749,0.040681,0.02
2.757,0.019791,0.02
2.764,0.024628,0.02
2.773,0.038285,0.02
2.78,0.021638,0.02
2.787,0.043175,0.02
2.799,0.022512,0.02
2.81,0.031409,0.02
2.816,0.027017,0.02
2.824,0.031844,0.02
2.831,0.029202,0.02
2.84,0.024188,0.02
2.847,0.039415,0.02
2.855,0.020901,0.02
2.861,0.020715,0.02
2.87,0.0371,0.02
2.9,0.021349,0.02
2.905,0.035944,0.02
2.916,0.022838,0.02
2.922,0.019687,0.02
2.932,0.038178,0.02
2.938,0.022706,0.02
2.948,0.022142,0.02
2.954,0.018569,0.02
2.963,0.020769,0.02
2.969,0.040332,0.02
2.978,0.020627,0.02
2.984,0.030937,0.02
2.995,0.033526,0.02
3.021,0.018791,0
3.028,0.040582,0
3.036,0.020636,0
3.042,0.020415,0
3.051,0.040967,0
3.057,0.02021,0
3.067,0.029034,0
3.073,0.040622,0
3.083,0.020177,0
3.089,0.01982,0
3.098,0.054949,0
3.104,0.035476,0
3.113,0.016244,0
3.119,0.037365,0
3.128,0.013099,0
3.134,0.013511,0
3.143,0.035919,0
3.149,0.011501,0
3.158,0.013341,0
3.165,0.012565,0
3.173,0.006385,0
3.18,0.036294,0
3.188,0.016944,0
3.194,0.011378,0
3.203,0.039141,0
3.209,0.011868,0
3.218,0.024515,0
3.224,0.010912,0
3.234,0.022297,0
3.24,0.033522,0
3.249,0.015094,0
3.255,0.02426,0
3.264,0.030308,0
3.27,0.0189,0
3.28,0.02462,0
3.286,0.006838,0
3.295,0.004441,0
3.301,0.037616,0
3.31,0.004621,0
3.316,0.024819,0
3.325,0.018338,0
3.332,0.003475,0
3.34,0.032917,0
3.347,0.003129,0
3.355,0.005277,0
3.361,0.029028,0
3.37,0.005709,0
3.376,0.02159,0
3.385,0.026658,0
3.391,0.013326,0
3.401,0.028061,0
3.407,0.01694,0
3.416,0.017133,0
3.422,0.024536,0
3.432,0.011875,0
3.438,0.035089,0
3.447,0.005221,0
3.453,0.001535,0
3.462,0.035041,0
3.468,0.013301,0
3.477,0.013469,0
3.483,0.017231,0
3.492,0.011159,0
3.504,0.033152,0
3.51,0.017692,0
3.521,0.023058,0
3.533,0.01863,0
3.545,0.035468,0
3.555,0.011196,0
3.561,0.027565,0
3.571,0.014174,0
3.577,0.032694,0
3.585,0.017395,0
3.591,0.007028,0
3.601,0.035374,0
3.607,0.016035,0
3.616,0.002065,0
3.622,0.028944,0
3.631,0.019026,0
3.644,0.030827,0
3.65,0.012834,0
3.663,0.01749,0
3.673,0.01789,0
3.68,0.035713,0
3.688,0.005348,0
3.694,0.004185,0
3.703,0.028987,0
3.709,0.015169,0
3.718,0.02401,0
3.724,0.018255,0
3.733,0.017582,0
3.739,0.032546,0
3.749,0.009404,0
3.755,0.02757,0
3.763,0.00699,0
3.769,0.021595,0
3.778,0.016437,0
3.784,0.010182,0
3.793,0.021182,0
3.799,0.027122,0
3.808,0.002198,0
3.815,0.018735,0
3.823,0.010839,0
3.83,0.018764,0
3.838,0.020443,0
3.844,0.008663,0
3.853,0.017927,0
3.859,0.039174,0
3.868,0.006101,0
3.874,0.008138,0
3.884,0.034767,0
3.89,0.009352,0
3.901,0.02881,0
3.907,0.014027,0
3.916,0.038219,0
3.922,0.028298,0
3.932,0.020765,0
3.938,0.03179,0
3.947,0.010049,0
3.953,0.002999,0
3.963,0.029942,0
3.974,0.01556,0
3.999,0.030895,0
4.004,0.007175,0
4.015,0.005467,0
4.021,0.019447,0
4.031,0.016921,0
4.037,0.029387,0
4.046,0.004733,0
4.052,0.009144,0
4.061,0.028517,0
4.067,0.003304,0
4.076,0.001345,0
4.088,0.020227,0
4.094,0.007089,0
4.105,0.029596,0
4.111,0.006936,0
4.122,0.037665,0
4.134,0.015086,0
4.14,0.037029,0
4.151,0.007386,0
4.162,0.029379,0
4.172,0.020229,0
4.178,0.031149,0
4.187,0.014807,0
4.193,0.006032,0
4.202,0.034773,0
4.208,0.019903,0
4.218,0.009782,0
4.224,0.013584,0
4.233,0.017817,0
4.239,0.030384,0
4.249,0.004909,0
4.255,0.020234,0
4.264,0.011454,0
4.269,0.01206,0
4.28,0.017786,0
4.29,0.003429,0
4.301,0.028549,0
4.312,0.011314,0
4.323,0.036981,0
4.335,0.020805,0
4.346,0.030508,0
4.356,0.011711,0
4.368,0.0203,0
4.378,0.009409,0
4.389,0.007347,0
4.401,0.020733,0
4.411,0.012754,0
4.417,0.028694,0
4.425,0.012705,0
4.432,0.012853,0
4.441,0.031157,0
4.454,0.018196,0
4.461,0.03316,0
4.472,0.019771,0
4.478,0.040241,0
4.487,0.009608,0
4.493,0.004126,0
4.502,0.027868,0
4.508,0.019456,0
4.517,0.012408,0
4.523,0.017411,0
4.533,0.014849,0
4.539,0.03133,0
4.549,0.010045,0
4.555,0.028393,0
4.564,0.007999,0
4.57,0.018206,0
4.579,0.027081,0
4.585,0.010355,0
4.594,0.01129,0
4.6,0.020622,0
4.608,0.005286,0
4.615,0.02046,0
4.623,0.009257,0
4.629,0.014264,0
4.638,0.022152,0
4.644,0.011033,0
4.653,0.01335,0
4.659,0.037745,0
4.668,0.008848,0
4.674,0.008393,0
4.684,0.02978,0
4.69,0.008764,0
4.699,0.021787,0
4.705,0.004352,0
4.713,0.008988,0
4.719,0.031318,0
4.728,0.010162,0
4.734,0.01676,0
4.743,0.027323,0
4.749,0.01733,0
4.761,0.021744,0
4.773,0.015625,0
4.781,0.035222,0
4.793,0.013459,0
4.803,0.030497,0
4.817,0.019024,0
4.824,0.01115,0
4.837,0.01813,0
4.85,0.007804,0
4.857,0.018919,0
4.869,0.007041,0
4.884,0.022379,0
4.899,0.008192,0
4.905,0.006683,0
4.918,0.009738,0
4.928,0.014049,0
4.934,0.007545,0
4.944,0.010139,0
4.959,0.006813,0
4.984,0.008994,0
4.99,0.01277,0
5.001,0.030902,0
5.008,0.030711,0
5.02,0.030293,0
5.034,0.010575,0
5.041,0.028283,0
5.054,0.004881,0
5.067,0.027597,0
5.074,0.016442,0
5.086,0.031734,0
5.111,0.019251,0
5.123,0.022268,0
5.13,0.02005,0
5.142,0.019655,0
5.155,0.014415,0
5.162,0.016048,0
5.174,0.018218,0
5.187,0.032105,0
5.194,0.008024,0
5.206,0.029007,0
5.219,0.003657,0
5.226,0.00521,0
5.239,0.007738,0
5.249,0.002787,0
5.255,0.018238,0
5.264,0.026859,0
5.269,0.016817,0
5.28,0.02527,0
5.29,0.003942,0
5.301,0.030242,0
5.313,0.020637,0
5.323,0.035101,0
5.33,0.017057,0
5.338,0.024391,0
5.344,0.005097,0
5.353,0.016482,0
5.359,0.034867,0
5.368,0.006562,0
5.373,0.011884,0
5.384,0.029973,0
5.394,0.009554,0
5.405,0.025711,0
5.416,0.004884,0
5.426,0.02683,0
5.437,0.004664,0
5.448,0.008001,0
5.458,0.013624,0
5.469,0.004711,0
5.48,0.020834,0
5.49,0.007882,0
5.496,0.033562,0
5.505,0.024925,0
5.511,0.012521,0
5.52,0.029491,0
5.526,0.008165,0
5.535,0.003468,0
5.541,0.0115,0
5.551,0.026635,0
5.557,0.034927,0
5.566,0.005633,0
5.572,0.004743,0
5.581,0.033922,0
5.587,0.017501,0
5.597,0.009925,0
5.603,0.007147,0
5.612,0.021473,0
5.618,0.030198,0
5.626,0.013492,0
5.632,0.006245,0
5.641,0.029762,0
5.648,0.014476,0
5.656,0.008792,0
5.663,0.018143,0
5.671,0.00643,0
5.677,0.034132,0
5.686,0.008911,0
5.692,0.002797,0
5.701,0.033206,0
5.707,0.015216,0
5.717,0.007247,0
5.723,0.009396,0
5.732,0.015591,0
5.738,0.028028,0
5.747,0.005214,0
5.753,0.008697,0
5.763,0.027694,0
5.769,0.011381,0
5.778,0.020927,0
5.784,0.007358,0
5.792,0.017228,0
5.799,0.030376,0
5.807,0.00616,0
5.813,0.003414,0
5.822,0.033293,0
5.829,0.022286,0
5.837,0.036852,0
5.843,0.005969,0
5.852,0.019774,0
5.858,0.030268,0
5.868,0.013819,0
5.874,0.013243,0
5.883,0.025944,0
5.889,0.016759,0
5.899,0.022276,0
5.905,0.009091,0
5.913,0.011199,0
5.919,0.033573,0
5.928,0.008352,0
5.934,0.019544,0
5.944,0.034859,0
5.95,0.013395,0
5.958,0.019171,0
5.965,0.006631,0
5.973,0.013956,0
5.979,0.03065,0
5.988,0.006172,0
5.995,0.022808,0
0.003,0.008708,0.025
0.009,0.01292,0.025
0.02,0.018242,0.025
0.031,0.015204,0.025
0.042,0.051139,0.025
0.053,0.032488,0.025
0.082,0.091058,0.025
0.087,0.099575,0.025
0.098,0.04539,0.025
0.104,0.020317,0.025
0.114,0.033924,0.025
0.12,0.041456,0.025
0.129,0.02567,0.025
0.135,0.038387,0.025
0.146,0.032082,0.025
0.156,0.043794,0.025
0.162,0.040833,0.025
0.171,0.038296,0.025
0.201,0.034386,0.025
0.207,0.039918,0.025
0.217,0.038592,0.025
0.223,0.038813,0.025
0.232,0.031147,0.025
0.238,0.045527,0.025
0.247,0.028778,0.025
0.253,0.029027,0.025
0.263,0.045547,0.025
0.269,0.03666,0.025
0.278,0.036188,0.025
0.284,0.032848,0.025
0.293,0.035028,0.025
0.299,0.047201,0.025
0.308,0.034162,0.025
0.315,0.038944,0.025
0.323,0.039552,0.025
0.33,0.036261,0.025
0.338,0.044171,0.025
0.344,0.036408,0.025
0.353,0.036483,0.025
0.359,0.039194,0.025
0.368,0.036618,0.025
0.374,0.037054,0.025
0.384,0.042661,0.025
0.39,0.036548,0.025
0.399,0.036368,0.025
0.405,0.032929,0.025
0.414,0.031768,0.025
0.42,0.029335,0.025
0.429,0.037226,0.025
0.435,0.027354,0.025
0.443,0.02655,0.025
0.449,0.038655,0.025
0.458,0.020794,0.025
0.465,0.029095,0.025
0.473,0.023045,0.025
0.479,0.028512,0.025
0.488,0.029653,0.025
0.494,0.019522,0.025
0.503,0.025606,0.025
0.509,0.039502,0.025
0.518,0.019675,0.025
0.524,0.02887,0.025
0.534,0.027698,0.025
0.54,0.023222,0.025
0.549,0.032503,0.025
0.555,0.016449,0.025
0.564,0.028309,0.025
0.57,0.031731,0.025
0.58,0.028748,0.025
0.592,0.031286,0.025
0.599,0.026995,0.025
0.61,0.024579,0.025
0.621,0.026399,0.025
0.632,0.037039,0.025
0.642,0.022289,0.025
0.649,0.037821,0.025
0.657,0.019799,0.025
0.663,0.016746,0.025
0.672,0.037745,0.025
0.678,0.023094,0.025
0.687,0.029927,0.025
0.693,0.018756,0.025
0.702,0.025003,0.025
0.708,0.03728,0.025
0.718,0.01886,0.025
0.724,0.029021,0.025
0.733,0.033692,0.025
0.739,0.026885,0.025
0.748,0.024437,0.025
0.754,0.022082,0.025
0.763,0.018025,0.025
0.769,0.030852,0.025
0.779,0.022214,0.025
0.785,0.028844,0.025
0.795,0.03106,0.025
0.801,0.020536,0.025
0.809,0.027568,0.025
0.815,0.024857,0.025
0.824,0.01976,0.025
0.831,0.033031,0.025
0.839,0.028094,0.025
0.845,0.018818,0.025
0.854,0.033745,0.025
0.86,0.023798,0.025
0.869,0.037675,0.025
0.875,0.020968,0.025
0.884,0.024892,0.025
0.89,0.030684,0.025
0.9,0.025494,0.025
0.906,0.039424,0.025
0.916,0.017229,0.025
0.922,0.020075,0.025
0.932,0.037781,0.025
0.938,0.029206,0.025
0.948,0.022283,0.025
0.954,0.020054,0.025
0.963,0.025272,0.025
0.969,0.031689,0.025
0.979,0.016702,0.025
0.984,0.02396,0.025
0.995,0.020817,0.025
1.022,0.019637,0.025
1.028,0.034762,0.025
1.037,0.021966,0.025
1.043,0.020206,0.025
1.052,0.032156,0.025
1.058,0.024518,0.025
1.067,0.026968,0.025
1.073,0.017479,0.025
1.083,0.023579,0.025
1.094,0.034001,0.025
1.105,0.021471,0.025
1.116,0.016659,0.025
1.143,0.018231,0.025
1.149,0.033948,0.025
1.158,0.027017,0.025
1.164,0.023178,0.025
1.173,0.033714,0.025
1.179,0.018516,0.025
1.188,0.024672,0.025
1.194,0.022741,0.025
1.203,0.019586,0.025
1.209,0.032325,0.025
1.218,0.027316,0.025
1.223,0.028975,0.025
1.233,0.036021,0.025
1.262,0.019734,0.025
1.267,0.034815,0.025
1.277,0.020154,0.025
1.288,0.018908,0.025
1.3,0.021372,0.025
1.309,0.032133,0.025
1.315,0.029452,0.025
1.324,0.02267,0.025
1.331,0.030212,0.025
1.339,0.022949,0.025
1.345,0.024187,0.025
1.354,0.028083,0.025
1.36,0.021454,0.025
1.369,0.03378,0.025
1.375,0.020312,0.025
1.384,0.017616,0.025
1.39,0.028452,0.025
1.4,0.0298,0.025
1.406,0.032686,0.025
1.416,0.021464,0.025
1.422,0.018504,0.025
1.431,0.027185,0.025
1.437,0.025663,0.025
1.446,0.020909,0.025
1.452,0.018688,0.025
1.461,0.030324,0.025
1.467,0.02985,0.025
1.475,0.020124,0.025
1.482,0.022106,0.025
1.491,0.029637,0.025
1.503,0.026104,0.025
1.509,0.034089,0.025
1.521,0.031342,0.025
1.527,0.030304,0.025
1.536,0.019967,0.025
1.542,0.019246,0.025
1.551,0.036999,0.025
1.557,0.027471,0.025
1.567,0.018966,0.025
1.573,0.019089,0.025
1.582,0.030502,0.025
1.588,0.034176,0.025
1.596,0.022859,0.025
1.601,0.018851,0.025
1.612,0.03016,0.025
1.622,0.03104,0.025
1.629,0.031176,0.025
1.638,0.028403,0.025
1.644,0.023161,0.025
1.652,0.024601,0.025
1.657,0.025671,0.025
1.668,0.02172,0.025
1.678,0.024279,0.025
1.689,0.024674,0.025
1.7,0.025825,0.025
1.711,0.03766,0.025
1.722,0.02659,0.025
1.734,0.032478,0.025
1.744,0.019522,0.025
1.75,0.02927,0.025
1.759,0.026631,0.025
1.765,0.032756,0.025
1.774,0.027873,0.025
1.781,0.021159,0.025
1.789,0.034203,0.025
1.796,0.023642,0.025
1.804,0.018091,0.025
1.81,0.021838,0.025
1.819,0.023733,0.025
1.825,0.029405,0.025
1.834,0.021472,0.025
1.84,0.022231,0.025
1.85,0.037719,0.025
1.856,0.034468,0.025
1.865,0.020053,0.025
1.871,0.023592,0.025
1.88,0.031986,0.025
1.886,0.034054,0.025
1.895,0.022927,0.025
1.901,0.020708,0.025
1.91,0.031489,0.025
1.916,0.031745,0.025
1.925,0.021376,0.025
1.932,0.02231,0.025
1.94,0.024602,0.025
1.946,0.034313,0.025
1.955,0.020856,0.025
1.961,0.021092,0.025
1.97,0.030923,0.025
1.976,0.031208,0.025
1.986,0.018768,0.025
1.992,0.022262,0.025
2.001,0.023136,0.025
2.007,0.03442,0.025
2.017,0.022192,0.025
2.022,0.02295,0.025
2.033,0.030496,0.025
2.044,0.024299,0.025
2.074,0.02169,0.025
2.08,0.026856,0.025
2.09,0.033288,0.025
2.097,0.028893,0.025
2.105,0.031827,0.025
2.111,0.022597,0.025
2.12,0.028661,0.025
2.126,0.033267,0.025
2.135,0.021412,0.025
2.14,0.021477,0.025
2.151,0.037258,0.025
2.161,0.031172,0.025
2.168,0.033769,0.025
2.198,0.033069,0.025
2.203,0.025255,0.025
2.213,0.025773,0.025
2.219,0.025727,0.025
2.229,0.023187,0.025
2.235,0.029483,0.025
2.244,0.021814,0.025
2.25,0.029719,0.025
2.26,0.032544,0.025
2.266,0.038318,0.025
2.274,0.028638,0.025
2.28,0.022861,0.025
2.29,0.028148,0.025
2.318,0.031038,0.025
2.323,0.022291,0.025
2.333,0.029461,0.025
2.344,0.023615,0.025
2.354,0.031048,0.025
2.365,0.029274,0.025
2.377,0.022375,0.025
2.383,0.024747,0.025
2.392,0.030667,0.025
2.398,0.027727,0.025
2.407,0.028622,0.025
2.413,0.021363,0.025
2.422,0.025123,0.025
2.428,0.032721,0.025
2.437,0.022948,0.025
2.443,0.025038,0.025
2.452,0.032634,0.025
2.458,0.026575,0.025
2.468,0.023562,0.025
2.474,0.023385,0.025
2.483,0.028431,0.025
2.489,0.027709,0.025
2.499,0.02398,0.025
2.505,0.036878,0.025
2.513,0.02578,0.025
2.519,0.029387,0.025
2.528,0.026866,0.025
2.534,0.024942,0.025
2.543,0.02132,0.025
2.549,0.031426,0.025
2.558,0.025251,0.025
2.565,0.028482,0.025
2.573,0.024587,0.025
2.579,0.026277,0.025
2.588,0.030842,0.025
2.594,0.022798,0.025
2.603,0.029632,0.025
2.609,0.029062,0.025
2.618,0.029664,0.025
2.624,0.023351,0.025
2.633,0.031103,0.025
2.639,0.028588,0.025
2.649,0.025488,0.025
2.66,0.033428,0.025
2.671,0.034989,0.025
2.683,0.029204,0.025
2.692,0.02986,0.025
2.699,0.029204,0.025
2.707,0.031576,0.025
2.713,0.027964,0.025
2.722,0.028201,0.025
2.729,0.035329,0.025
2.737,0.032329,0.025
2.743,0.025215,0.025
2.752,0.029386,0.025
2.758,0.028087,0.025
2.768,0.026703,0.025
2.774,0.024935,0.025
2.783,0.023286,0.025
2.789,0.031103,0.025
2.798,0.025123,0.025
2.804,0.025661,0.025
2.813,0.02637,0.025
2.819,0.029861,0.025
2.828,0.032535,0.025
2.834,0.024643,0.025
2.844,0.025169,0.025
2.85,0.027503,0.025
2.858,0.025577,0.025
2.865,0.032067,0.025
2.874,0.021867,0.025
2.886,0.024774,0.025
2.892,0.023784,0.025
2.904,0.032275,0.025
2.915,0.02797,0.025
2.925,0.02421,0.025
2.932,0.02447,0.025
2.94,0.02399,0.025
2.946,0.03599,0.025
2.955,0.022154,0.025
2.961,0.023098,0.025
2.97,0.038347,0.025
2.976,0.031826,0.025
2.985,0.020911,0.025
2.991,0.024964,0.025
3.001,0.038141,0
3.007,0.034401,0
3.016,0.027752,0
3.021,0.020472,0
3.032,0.030623,0
3.038,0.022789,0
3.048,0.03764,0
3.054,0.022355,0
3.063,0.019098,0
3.069,0.046177,0
3.079,0.033335,0
3.09,0.015226,0
3.101,0.057226,0
3.113,0.010953,0
3.14,0.028551,0
3.146,0.009997,0
3.155,0.034161,0
3.162,0.006471,0
3.171,0.008645,0
3.177,0.034891,0
3.185,0.015603,0
3.191,0.010967,0
3.201,0.040337,0
3.206,0.013677,0
3.216,0.010651,0
3.227,0.008618,0
3.257,0.041618,0
3.263,0.002932,0
3.272,0.002219,0
3.279,0.033504,0
3.287,0.01161,0
3.293,0.029432,0
3.302,0.025806,0
3.308,0.014292,0
3.317,0.03717,0
3.323,0.005469,0
3.334,0.005784,0
3.344,0.026878,0
3.374,0.019077,0
3.38,0.026825,0
3.389,0.010744,0
3.401,0.037317,0
3.407,0.009811,0
3.418,0.018448,0
3.43,0.003812,0
3.441,0.035266,0
3.452,0.013937,0
3.463,0.038736,0
3.473,0.001878,0
3.479,0.02566,0
3.488,0.011456,0
